,attributes,price,status,adress,lat,lon
746, 80 m² construidos | 2 recs. ,"2,000,000",Casa en venta , Av. 593 80 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
747, 259 m² construidos | 3 recs. ,"5,500,000",Casa en venta , Col. Industrial 0 - Industrial - Gustavo A. Madero - Distrito Federal ,,
748, 140 m² construidos | 3 recs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
749, 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Avenida 508 20 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
750, 41 m² construidos | 1 rec. ,"1,180,000",Casa en venta , Av Ferrocarril Hidalgo - Santiago Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
751, 175 m² construidos | 4 recs. ,"5,900,000",Casa en venta , Bonao 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
752, 500 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLLENDO 984 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
753, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
754, 400 m² construidos | 4 recs. ,"991,298",Casa en venta , SOLOLÁ 564 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
755, 160 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE 313 29 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
756, 180 m² construidos | 5 recs. ,"647,000",Casa en venta , SALVADOR CARRILLO 7 - C.T.M. Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
757, 358 m² construidos | 3 recs. ,"8,100,000",Casa en venta , oruro 43 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
758, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
759, 90 m² construidos | 3 recs. ,"1,206,168",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
760, 150 m² construidos | 3 recs. ,"1,581,317",Casa en venta , VILLA DE ARAGON 00 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
761, 240 m² construidos | 3 recs. ,"7,700,000",Casa en venta , RAMIRIQUI 1035 - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
762, 205 m² construidos | 4 recs. ,"3,550,000",Casa en venta , Norte 70A 0 - La Joya - Gustavo A. Madero - Distrito Federal ,,
763, 144 m² construidos | 4 recs. ,"2,000,000",Casa en venta , SEGUNDA CERRADA 697 8 - Colonia C.T.M. Aragón - Gustavo A. Madero - Distrito Federal ,,
764, 180 m² construidos | 4 recs. ,"1,055,602",Casa en venta , VOLCAN JORULLO 8 - La Pradera - Gustavo A. Madero - Distrito Federal ,,
765, 402 m² construidos | 3 recs. ,"12,500,000",Casa en venta , AVENIDA LINDAVISTA - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
766, 570 m² construidos | 4 recs. ,"4,480,000",Casa en venta , Arequipa 831 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
767, 220 m² construidos | 4 recs. ,"3,175,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
768, 200 m² construidos | 4 recs. ,"991,298",Casa en venta , Sololá 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
769, 288 m² construidos | 4 recs. ,"6,500,000",Casa en venta , Cienfuegos 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
770, 1 m² construidos | 2 recs. ,"2,905,000",Casa en venta , CALLE 653 10 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
771, 212 m² construidos | 4 recs. ,"4,200,000",Casa en venta , Luis Pedro Ogazón 0000 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
772, 130 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE 3313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
773, 100 m² construidos | 4 recs. ,"1,190,000",Casa en venta , CALLE 321 747 - Nueva Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
774, 170 m² construidos | 4 recs. ,"5,800,000",Casa en venta , Santurce 1 - Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,,
775, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 187 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
776, 187 m² construidos | 4 recs. ,"564,000",Casa en venta , CAMINO A LA ENSEÑANZA 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
777, 113 m² construidos | 3 recs. ,"1,474,277",Casa en venta , CALLE 641 0 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,,
778, 180 m² construidos | 3 recs. ,"680,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
779, 200 m² construidos | 4 recs. ,"1,130,000",Casa en venta , SPTERO PRIETO 0 - Guadalupe Insurgentes - Gustavo A. Madero - Distrito Federal ,,
780, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , Calle 313 000 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
781, 180 m² construidos | 4 recs. ,"1,055,600",Casa en venta , VOLCAN JORULLO 0 - La Pradera 1a Sección - Gustavo A. Madero - Distrito Federal ,,
782, 230 m² construidos | 5 recs. ,"6,500,000",Casa en venta , Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,,
783, 225 m² construidos | 4 recs. ,"1,049,830",Casa en venta , CALI 786 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
784, 140 m² construidos | 4 recs. ,"564,000",Casa en venta , Camino a la Enseñanza 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
785, 281 m² construidos | 3 recs. ,"564,000",Casa en venta , CAMINO A LA ENSEÑANZA 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
786, 383 m² construidos | 8 recs. ,"2,950,000",Casa en venta , Av. Rio de los Remedios 372 - Progreso Nacional - Gustavo A. Madero - Distrito Federal ,,
787, 210 m² construidos | 3 recs. ,"685,000",Casa en venta , CAIRO 00 - Fernando Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
788, 124 m² construidos | 5 recs. ,"1,451,000",Casa en venta , NORTE 50 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
789, 250 m² construidos | 4 recs. ,"3,200,000",Casa en venta , :) - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
790, 80 m² construidos | 3 recs. ,"1,157,757",Casa en venta , CALLE 637 70 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
791, 423 m² construidos | 6 recs. ,"996,742",Casa en venta , FUNDIDORA DE MONTERREY 0 - Industrial - Gustavo A. Madero - Distrito Federal ,,
792, 115 m² construidos | 3 recs. ,"595,000",Casa en venta , Norte 3 0000 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
793, 180 m² construidos | 4 recs. ,"1,055,602",Casa en venta , VOLCAN JORULLO 8 - La Pradera - Gustavo A. Madero - Distrito Federal ,,
794, 290 m² construidos | 4 recs. ,"718,794",Casa en venta , FARO DE ALEJANDRIA 0 - Siete Maravillas - Gustavo A. Madero - Distrito Federal ,,
795, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
796, 129 m² construidos | 3 recs. ,"685,000",Casa en venta , CAIRO 303 - Fernando Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
797, 400 m² construidos | 5 recs. ,"2,650,000",Casa en venta , Poniente 108 00 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
798, 204 m² construidos | 4 recs. ,"2,700,000",Casa en venta , DE LA Playa - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
799, 280 m² construidos | 3 recs. ,"1,350,000",Casa en venta , BONAO 00 - Colonia Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
800, 600 m² construidos | 3 recs. ,"395,600,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
801, 220 m² construidos | 3 recs. ,"1,518,988",Casa en venta , AV. TALISMAN 0 - Tres Estrellas - Gustavo A. Madero - Distrito Federal ,,
802, 195 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE 313 29 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
803, 350 m² construidos | 5 recs. ,"8,100,000",Casa en venta , PARANAGUA 00 - San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,,
804, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , Calle 313 0 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
805, 120 m² construidos | 3 recs. ,"1,603,774",Casa en venta , avenida del Chiquihuite 0 - Ticoman - Gustavo A. Madero - Distrito Federal ,,
806, 250 m² construidos | 5 recs. ,"969,488",Casa en venta , DRAGMAS 00 - Fernando Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
807, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 200 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
808, 350 m² construidos ,"4,000,000",Casa en venta , San Juan de Aragón II Sección - Gustavo A. Madero - Distrito Federal ,,
809, 115 m² construidos | 3 recs. ,"595,000",Casa en venta , NORTE 3A 00 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
810, 320 m² construidos | 3 recs. ,"2,405,000",Casa en venta , SOLOLA 0 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
811, 250 m² construidos ,"785,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
812, 124 m² construidos | 5 recs. ,"1,245,772",Casa en venta , Norte 50 00 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
813, 150 m² construidos | 3 recs. ,"596,000",Casa en venta , Calle 13 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
814, 174 m² construidos | 3 recs. ,"2,710,000",Casa en venta , Aragón 0 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
815, 170 m² construidos | 3 recs. ,"920,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
816, 255 m² construidos | 5 recs. ,"2,800,000",Casa en venta , Norte 56 - Tablas De San Agustín - Gustavo A. Madero - Distrito Federal ,,
817, 255 m² construidos | 3 recs. ,"4,900,000",Casa en venta , lindavista 1 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
818, 380 m² construidos | 4 recs. ,"914,986",Casa en venta , CALLE QUINCE 00 - Planetario Lindavista - Gustavo A. Madero - Distrito Federal ,,
819, 300 m² construidos | 4 recs. ,"1,055,602",Casa en venta , Volcán Jorullo 00 - La Pradera 1a Sección - Gustavo A. Madero - Distrito Federal ,,
820, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , FRANCISCO TAMAGNO 200 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
821, 246 m² construidos | 5 recs. ,"2,800,000",Casa en venta , Totli - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,,
822, 150 m² construidos | 3 recs. ,"1,903,273",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
823, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco tamagno 200 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
824, 100 m² construidos | 3 recs. ,"2,280,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
825, 533 m² construidos | 7 recs. ,"10,000,000",Casa en venta , Guadalupe Tepeyac - Gustavo A. Madero - Distrito Federal ,,
826, 100 m² construidos | 3 recs. ,"4,970,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
827, 600 m² construidos | 3 recs. ,"3,800,000",Casa en venta , Volcan Jorullo - Gustavo A. Madero - Distrito Federal ,,
828, 500 m² construidos | 3 recs. ,"1,681,193",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
829, 156 m² construidos | 3 recs. ,"1,603,773",Casa en venta , Chiquihuite 00 - Barrio Candelaria Ticomán - Gustavo A. Madero - Distrito Federal ,,
830, 100 m² construidos | 3 recs. ,"2,020,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
831, 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Avenida - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
832, 90 m² construidos | 3 recs. ,"1,206,168",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
833, 90 m² construidos | 3 recs. ,"2,550,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
834, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
835, 120 m² construidos | 3 recs. ,"1,799,784",Casa en venta , Estado de México 00 - Providencia - Gustavo A. Madero - Distrito Federal ,,
836, 171 m² construidos | 1 rec. ,"3,087,800",Casa en venta , Cdmx - Gustavo A. Madero - Distrito Federal ,,
837, 350 m² construidos | 4 recs. ,"678,885",Casa en venta , estela 0 - Guadalupe Tepeyac - Gustavo A. Madero - Distrito Federal ,,
838, 250 m² construidos | 4 recs. ,"4,044,000",Casa en venta , AVENIDA 513 135 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
839, 345 m² construidos | 4 recs. ,"1,384,082",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
840, 400 m² construidos | 4 recs. ,"1,049,830",Casa en venta , CALI 786 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
841, 124 m² construidos | 5 recs. ,"735,647",Casa en venta , NORTE 50 0 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
842, 184 m² construidos ,"1,643,800",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
843, 185 m² construidos | 4 recs. ,"1,941,216",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
844, 90 m² construidos | 3 recs. ,"1,206,168",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
845, 115 m² construidos | 3 recs. ,"1,245,772",Casa en venta , Norte 50 00 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
846, 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 150 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
847, 200 m² construidos | 3 recs. ,"2,300,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
848, 185 m² construidos | 4 recs. ,"1,941,216",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
849, 128 m² construidos | 5 recs. ,"970,000",Casa en venta , DRAGMAS 87 - Fernando Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
850, 210 m² construidos | 4 recs. ,"991,298",Casa en venta , SOSOLA 0 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
851, 554 m² construidos ,"6,750,000",Casa en venta , CALLE 1810 - Santa María Ticoman - Gustavo A. Madero - Distrito Federal ,,
852, 255 m² construidos | 5 recs. ,"2,550,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
853, 100 m² construidos | 3 recs. ,"1,145,000",Casa en venta , CALLE 641 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
854, 180 m² construidos | 3 recs. ,"1,100,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
855, 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
856, 300 m² construidos | 4 recs. ,"1,435,167",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
857, 150 m² construidos | 3 recs. ,"1,839,500",Casa en venta , CALLE 1505 50 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
858, 124 m² construidos | 3 recs. ,"1,617,128",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
859, 180 m² construidos | 3 recs. ,"860,000",Casa en venta , Del Golfo 23 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
860, 350 m² construidos | 5 recs. ,"4,799,999",Casa en venta , 625 190 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,,
861, 290 m² construidos | 4 recs. ,"718,794",Casa en venta , FARO DE ALEJANDRIA 0 - Siete Maravillas - Gustavo A. Madero - Distrito Federal ,,
862, 180 m² construidos | 3 recs. ,"1,150,000",Casa en venta , TURQUESA 0 - Estrella - Gustavo A. Madero - Distrito Federal ,,
863, 171 m² construidos | 3 recs. ,"1,885,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
864, 260 m² construidos | 3 recs. ,"6,532,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
865, 250 m² construidos | 4 recs. ,"1,351,000",Casa en venta , HUASTECA 00 - Industrial - Gustavo A. Madero - Distrito Federal ,,
866, 200 m² construidos | 3 recs. ,"1,350,000",Casa en venta , BONAO 104 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
867, 124 m² construidos | 5 recs. ,"735,647",Casa en venta , NORTE 0 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
868, 180 m² construidos | 4 recs. ,"1,951,333",Casa en venta , Puerto Campeche 124 - Casas Alemán Amp - Gustavo A. Madero - Distrito Federal ,,
869, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
870, 185 m² construidos ,"5,700,000",Casa en venta , San Bartolo Atepehuacan - Gustavo A. Madero - Distrito Federal ,,
871, 170 m² construidos | 3 recs. ,"1,373,333",Casa en venta , Brasilia 9 - San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,,
872, 559 m² construidos | 5 recs. ,"417,884",Casa en venta , 10 de mayo 00 - Loma La Palma - Gustavo A. Madero - Distrito Federal ,,
873, 230 m² construidos | 3 recs. ,"2,100,000",Casa en venta , Norte 19 0 - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
874, 132 m² construidos | 4 recs. ,"4,999,000",Casa en venta , Talara 98 - Tepeyac Insurgentes - Gustavo A. Madero - Distrito Federal ,,
875, 130 m² construidos | 3 recs. ,"1,398,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
876, 180 m² construidos | 4 recs. ,"3,705,000",Casa en venta , POLAR 0 - Tepeyac Insurgentes - Gustavo A. Madero - Distrito Federal ,,
877, 173 m² construidos | 4 recs. ,"595,000",Casa en venta , NORTE 3A 4720 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
878, 180 m² construidos | 4 recs. ,"2,950,000",Casa en venta , 54B 5414 - Bondojito - Gustavo A. Madero - Distrito Federal ,,
879, 240 m² construidos | 3 recs. ,"564,000",Casa en venta , Camino a la Enseñanza 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
880, 280 m² construidos | 4 recs. ,"2,083,000",Casa en venta , FARALLONES 0 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
881, 120 m² construidos | 3 recs. ,"2,175,809",Casa en venta , 623 00 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,,
882, 60 m² construidos | 3 recs. ,"2,845,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
883, 100 m² construidos | 3 recs. ,"400,292",Casa en venta , GRAN CANAL 6750 - Casas Alemán Amp - Gustavo A. Madero - Distrito Federal ,,
884, 171 m² construidos | 3 recs. ,"1,850,000",Casa en venta , 637 69 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
885, 200 m² construidos | 3 recs. ,"5,073,900",Casa en venta , Paranagua 000 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
886, 85 m² construidos | 3 recs. ,"2,171,104",Casa en venta , Natal 528 - Churubusco Tepeyac - Gustavo A. Madero - Distrito Federal ,,
887, 220 m² construidos | 3 recs. ,"2,185,000",Casa en venta , NORTE 19 0 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
888, 108 m² construidos | 4 recs. ,"2,021,867",Casa en venta , CALLE 302 0 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
889, 292 m² construidos | 6 recs. ,"1,518,988",Casa en venta , TESORO 0 - Tres Estrellas - Gustavo A. Madero - Distrito Federal ,,
890, 250 m² construidos | 3 recs. ,"4,970,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
891, 108 m² construidos | 2 recs. ,"2,700,000",Casa en venta , Norte 72 0 - La Joya - Gustavo A. Madero - Distrito Federal ,,
892, 100 m² construidos | 3 recs. ,"3,674,304",Casa en venta , Norte 19 000 - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
893, 150 m² construidos | 3 recs. ,"564,000",Casa en venta , Camino de la Esperanza 00 - Campestre Aragón - Gustavo A. Madero - Distrito Federal ,,
894, 120 m² construidos | 3 recs. ,"1,304,678",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
895, 200 m² construidos | 3 recs. ,"723,257",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
896, 80 m² construidos | 2 recs. ,"2,020,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
897, 299 m² construidos | 3 recs. ,"525,023",Casa en venta , NORTE 80 A 6206 - Gertrudis Sánchez 1a Sección - Gustavo A. Madero - Distrito Federal ,,
898, 480 m² construidos | 4 recs. ,"1,696,044",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
899, 112 m² construidos | 2 recs. ,"1,966,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
900, 380 m² construidos | 3 recs. ,"3,939,600",Casa en venta , FARALLONES 0 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
901, 146 m² construidos | 3 recs. ,"595,030",Casa en venta , NORTE 3A 0 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
902, 150 m² construidos | 4 recs. ,"1,150,000",Casa en venta , CALLE 661 0 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,,
903, 165 m² construidos | 3 recs. ,"2,600,000",Casa en venta , 1505 46 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
904, 200 m² construidos | 3 recs. ,"4,970,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
905, 225 m² construidos | 3 recs. ,"4,870,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
906, 570 m² construidos | 4 recs. ,"4,480,000",Casa en venta , Arequipa 831 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
907, 192 m² construidos | 4 recs. ,"3,400,000",Casa en venta , volcan ceboruco 81 - La Pradera - Gustavo A. Madero - Distrito Federal ,,
908, 300 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLIENDO 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
909, 390 m² construidos | 4 recs. ,"5,073,900",Casa en venta , Paranagua 00 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
910, 210 m² construidos | 3 recs. ,"1,607,888",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
911, 350 m² construidos | 4 recs. ,"991,298",Casa en venta , Sololá 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
912, 145 m² construidos | 3 recs. ,"1,720,000",Casa en venta , Puerto Progreso 0 - Ampliación Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
913, 300 m² construidos | 4 recs. ,"991,298",Casa en venta , Sololá 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
914, 260 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLLENDO 984 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
915, 618 m² construidos | 4 recs. ,"1,250,000",Casa en venta , Managua 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
916, 370 m² construidos | 4 recs. ,"5,400,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
917, 400 m² construidos | 4 recs. ,"6,400,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
918, 650 m² construidos | 4 recs. ,"1,108,902",Casa en venta , AREQUIPE 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
919, 85 m² construidos | 3 recs. ,"1,435,000",Casa en venta , JUAN DE DIOS BATIZ 515 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
920, 180 m² construidos | 3 recs. ,"860,000",Casa en venta , del golfo 23 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
921, 465 m² construidos | 3 recs. ,"12,800,000",Casa en venta , Lindavista 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
922, 447 m² construidos | 4 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
923, 750 m² construidos | 6 recs. ,"3,100,000",Casa en venta , CALI 1 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
924, 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
925, 22 m² construidos | 3 recs. ,"5,950,000",Casa en venta , Arroyo de los ahuehuetes 33 - Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,,
926, 180 m² construidos | 3 recs. ,"1,150,000",Casa en venta , TURQUESA 0 - Estrella - Gustavo A. Madero - Distrito Federal ,,
927, 360 m² construidos | 3 recs. ,"1,250,000",Casa en venta , Calle 615 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
928, 115 m² construidos | 3 recs. ,"595,000",Casa en venta , NORTE 3 A 0 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
929, 202 m² construidos | 4 recs. ,"5,100,100",Casa en venta , Ambato 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
930, 223 m² construidos | 4 recs. ,"2,950,000",Casa en venta , Norte 90 6090 - Gertrudis Sánchez 1a Sección - Gustavo A. Madero - Distrito Federal ,,
931, 80 m² construidos | 2 recs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
932, 200 m² construidos | 4 recs. ,"991,298",Casa en venta , CALLE SOLOLÁ 566 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
933, 482 m² construidos | 4 recs. ,"1,357,243",Casa en venta , Arequipa786 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
934, 180 m² construidos | 5 recs. ,"3,400,000",Casa en venta , Norte 24 - Industrial - Gustavo A. Madero - Distrito Federal ,,
935, 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Managua 725 - Colonia Lindavista Sur - Gustavo A. Madero - Distrito Federal ,,
936, 230 m² construidos | 3 recs. ,"2,790,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
937, 600 m² construidos | 3 recs. ,"3,956,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
938, 300 m² construidos | 4 recs. ,"1,390,748",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
939, 230 m² construidos | 4 recs. ,"760,000",Casa en venta , CALLE 317 0 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
940, 220 m² construidos | 3 recs. ,"2,912,737",Casa en venta , COQUIMBO 00 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
941, 171 m² construidos | 4 recs. ,"4,000,000",Casa en venta , Calle 653 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,,
942, 200 m² construidos | 3 recs. ,"2,380,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
943, 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Av. 508 20 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
944, 480 m² construidos | 5 recs. ,"4,500,000",Casa en venta , de la borrasca 57 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
945, 132 m² construidos | 3 recs. ,"1,158,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
946, 255 m² construidos | 5 recs. ,"2,550,000",Casa en venta , Norte 56 A 5203 - Tablas De San Agustín - Gustavo A. Madero - Distrito Federal ,,
947, 137 m² construidos | 3 recs. ,"1,578,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
