,Unnamed: 0,m2,state,rooms,price,status,adress,long,lat
174,174,436,construidos , 7 recs. ,"16,200,000",Casa en venta ," Obrero Mundial 400 , Piedad Narvarte , Benito Juárez , Distrito Federal ",-99.156071,19.4019406
175,175,301,construidos , 4 recs. ,"11,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
176,176,224,construidos , 3 recs. ,"10,200,000",Casa en venta ," Rodrigo Cifuentes , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1868667,19.3696524
177,177,372,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
178,178,191,construidos , 4 recs. ,"5,550,000",Casa en venta ," Hilario Perez de Leon 67 , Américas Unidas , Benito Juárez , Distrito Federal ",-99.1407833,19.3844124
179,179,770,construidos , 5 recs. ,"33,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
180,180,256,construidos , 4 recs. ,"6,300,000",Casa en venta ," Peten , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.15298450000002,19.3887185
181,181,258,construidos , 3 recs. ,"8,550,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
182,182,326,construidos ,,"11,500,000",Casa en venta ," Av. Eugenia , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.16574159999999,19.3870509
183,183,264,construidos , 3 recs. ,"11,835,000",Casa en venta ," Juan Sanchez Acona 1013 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16375660000001,19.3795967
184,184,250,construidos , 4 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17249939999999,19.3668017
185,185,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
186,186,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 740 , Portales Sur , Benito Juárez , Distrito Federal ",-99.14551800000001,19.3633696
187,187,311,construidos , 3 recs. ,"13,500,000",Casa en venta ," Mayorazgo de Luyando , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1689332,19.3632056
188,188,311,construidos , 5 recs. ,"15,500,000",Casa en venta ," Pestalozii , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
189,189,235,construidos , 3 recs. ,"15,216,609",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1700027,19.3692955
190,190,276,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
191,191,290,construidos , 4 recs. ,"9,980,000",Casa en venta ," Narvarte996 , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1497664,19.3928098
192,192,290,construidos , 3 recs. ,"14,000,000",Casa en venta ," Súper Casa en Venta en Letran Valle. La Mejor , Letran Valle , Benito Juárez , Distrito Federal ",-99.1541457,19.3736421
193,193,364,construidos , 4 recs. ,"16,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
194,194,301,construidos , 3 recs. ,"10,900,000",Casa en venta ," CERRADA DE XOLA 00 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.1612316,19.3962363
195,195,240,construidos , 4 recs. ,"8,800,000",Casa en venta ," Mier y Pesado , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1647757,19.3967542
196,196,400,construidos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
197,197,240,construidos , 4 recs. ,"5,850,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal ",-99.1414643,19.399121
198,198,448,construidos , 4 recs. ,"15,450,000",Casa en venta ," Peten , Narvarte , Benito Juárez , Distrito Federal ",-99.15368289999999,19.3846543
199,199,373,construidos , 3 recs. ,"14,500,000",Casa en venta ," Uvas 36 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17430829999999,19.38026
200,200,252,construidos , 4 recs. ,"9,980,000",Casa en venta ," Miguel Laurent , Letran Valle , Benito Juárez , Distrito Federal ",-99.1560373,19.3737568
201,201,314,construidos , 4 recs. ,"12,800,000",Casa en venta ," Juan Sánchez Azcona1552 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1649829,19.3733108
202,202,278,construidos , 4 recs. ,"12,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15806070000001,19.3896082
203,203,265,construidos , 4 recs. ,"8,000,000",Casa en venta ," Cuicuilco , Letran Valle , Benito Juárez , Distrito Federal ",-99.15139070000001,19.3764052
204,204,190,construidos , 3 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 78 , Portales , Benito Juárez , Distrito Federal ",-99.1447288,19.3657887
205,205,240,construidos , 4 recs. ,"9,800,000",Casa en venta ," Miguel Laurent 156 , Tlacoquemécatl Del Valle , Benito Juárez , Distrito Federal ",-99.1719744,19.3768889
206,206,386,construidos , 5 recs. ,"5,018,530",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
207,207,315,construidos , 3 recs. ,"9,650,000",Casa en venta ," Ixcateopan , Letran Valle , Benito Juárez , Distrito Federal ",-99.15828549999999,19.3761216
208,208,586,construidos , 5 recs. ,"43,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
209,209,348,construidos , 3 recs. ,"13,000,000",Casa en venta ," Patricio Sanz , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1726837,19.3818083
210,210,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1700027,19.3692955
211,211,244,construidos , 3 recs. ,"8,400,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
212,212,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 724 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1453818,19.363537
213,213,167,construidos , 3 recs. ,"6,700,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.187032,19.3911511
214,214,334,construidos , 3 recs. ,"15,200,000",Casa en venta ," RETORNO DE MAYORAZGO DE LUYANDO 43 , Xoco , Benito Juárez , Distrito Federal ",-99.1688456,19.3631815
215,215,188,construidos , 3 recs. ,"7,150,000",Casa en venta ," ANAXAGORAS 00 , Narvarte , Benito Juárez , Distrito Federal ",-99.1578263,19.3868038
216,216,450,construidos , 3 recs. ,"15,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
217,217,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
218,218,350,construidos , 3 recs. ,"13,950,000",Casa en venta ," Colorado , Nápoles , Benito Juárez , Distrito Federal ",-99.1723573,19.3972526
219,219,194,construidos , 5 recs. ,"6,700,000",Casa en venta ," Presidentes 34 , Portales Oriente , Benito Juárez , Distrito Federal ",-99.14018879999999,19.3662475
220,220,260,construidos , 4 recs. ,"6,500,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1085063,19.4856321
221,221,300,construidos , 5 recs. ,"12,000,000",Casa en venta ," Lic. Grajales Robles , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1654784,19.4002786
222,222,500,construidos , 5 recs. ,"1,070,895",Casa en venta ," JORDAENS 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal ",-99.1831165,19.381774
223,223,196,construidos , 3 recs. ,"9,814,544",Casa en venta ," Mariscal Sucre , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1649305,19.3902824
224,224,460,construidos , 4 recs. ,"16,500,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15931619999999,19.3915892
225,225,246,construidos , 3 recs. ,"9,190,000",Casa en venta ," San Francisco 635 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17171479999999,19.3891007
226,226,271,construidos , 3 recs. ,"8,500,000",Casa en venta ," pilares 408 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16593329999999,19.37796
227,227,283,construidos , 3 recs. ,"6,500,000",Casa en venta ," Martín Luis Guzmán 297 , Villa De Cortes , Benito Juárez , Distrito Federal ",-99.1347316,19.387724
228,228,183,construidos , 4 recs. ,"9,100,000",Casa en venta ," Avenida Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1708444,19.3721067
229,229,700,construidos , 4 recs. ,"17,480,000",Casa en venta ," Georgia 20 , Nápoles , Benito Juárez , Distrito Federal ",-99.17436839999999,19.3898495
230,230,276,construidos , 4 recs. ,"5,500,000",Casa en venta ," Portales Norte , Benito Juárez , Distrito Federal ",-99.1497664,19.3692406
231,231,141,construidos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal ",-99.1366219,19.3809507
232,232,219,construidos , 2 recs. ,"6,700,000",Casa en venta ," VISTA HERMOSA , General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1227878,19.5481425
233,233,150,construidos , 3 recs. ,"4,100,000",Casa en venta ," Calle Rumania 923 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1472368,19.3610592
234,234,190,construidos , 3 recs. ,"7,450,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
235,235,392,construidos , 2 recs. ,"11,900,000",Casa en venta ," Los Juárez , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1871257,19.3707256
236,236,213,construidos , 3 recs. ,"6,500,000",Casa en venta ," Cadiz , Alamos , Benito Juárez , Distrito Federal ",-99.1413735,19.3990802
237,237,129,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
238,238,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1650095,19.3741252
239,239,488,construidos , 3 recs. ,"12,798,745",Casa en venta ," Av. tres , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1830828,19.3908354
240,240,500,construidos , 4 recs. ,"17,000,000",Casa en venta ," Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1497664,19.3928098
241,241,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Av. Amores , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1670899,19.3811123
242,242,240,construidos , 4 recs. ,"6,000,000",Casa en venta ," LUIS BRAILE 250 , Independencia , Benito Juárez , Distrito Federal ",-99.15180009999999,19.3789835
243,243,206,construidos , 3 recs. ,"6,658,351",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15530160000002,19.3807458
244,244,403,construidos , 4 recs. ,"18,500,000",Casa en venta ," Malaga 0 , Mixcoac , Benito Juárez , Distrito Federal ",-99.18149149999999,19.3730818
245,245,245,construidos , 3 recs. ,"13,209,000",Casa en venta ," SAN Lorenzo , Benito Juárez , Distrito Federal ",-99.1696822,19.3737604
246,246,403,construidos , 3 recs. ,"18,500,000",Casa en venta ," Insurgentes Mixcoac , Benito Juárez , Distrito Federal ",-99.18367549999999,19.3726839
247,247,345,construidos , 3 recs. ,"9,000,000",Casa en venta ," Ixcateopan 201 , Letran Valle , Benito Juárez , Distrito Federal ",-99.1585552,19.3752716
248,248,318,construidos , 5 recs. ,"12,800,000",Casa en venta ," Providencia , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1707716,19.38382
249,249,96,construidos , 2 recs. ,"4,890,000",Casa en venta ," Rochester , Nápoles , Benito Juárez , Distrito Federal ",-99.17941909999999,19.3926751
250,250,490,construidos , 7 recs. ,"16,500,000",Casa en venta ," PALENQUE 413 , Narvarte , Benito Juárez , Distrito Federal ",-99.1533438,19.3834028
251,251,160,construidos , 3 recs. ,"4,000,000",Casa en venta ," Callejón Santísima 12 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal ",-99.1617551,19.3671142
252,252,323,construidos , 4 recs. ,"7,600,000",Casa en venta ," Alhambra , Portales Sur , Benito Juárez , Distrito Federal ",-99.14468199999999,19.3625877
253,253,325,construidos , 5 recs. ,"6,700,000",Casa en venta ," RUBEN M CAMPOS 2811 , Villa De Cortes , Benito Juárez , Distrito Federal ",-99.13481589999999,19.3871908
254,254,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
255,255,1200,construidos , 4 recs. ,"50,000,000",Casa en venta ," Nevado , Portales Sur , Benito Juárez , Distrito Federal ",-99.14856449999999,19.3597707
256,256,395,construidos , 5 recs. ,"12,900,000",Casa en venta ," Monte Alban 229 , Narvarte , Benito Juárez , Distrito Federal ",-99.1509069,19.3896074
257,257,317,construidos , 3 recs. ,"9,800,000",Casa en venta ," IXCATEOPAN 1 , Letran Valle , Benito Juárez , Distrito Federal ",-99.1569086,19.3823244
258,258,81,construidos , 2 recs. ,"4,100,000",Casa en venta ," Eje 8 Sur , Xoco , Benito Juárez , Distrito Federal ",-99.1652161,19.3655328
259,259,236,construidos , 4 recs. ,"7,500,000",Casa en venta ," La Quemada 0001 , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
260,260,250,construidos , 4 recs. ,"8,000,000",Casa en venta ," Mitla 397 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.15069609999999,19.3852363
261,261,148,construidos , 2 recs. ,"6,500,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.187032,19.3911511
262,262,662,construidos ,,"34,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696422,19.3837406
263,263,296,construidos , 5 recs. ,"11,990,000",Casa en venta ," EMPRESA 1 , Insurgentes Mixcoac , Benito Juárez , Distrito Federal ",-99.1801369,19.3737133
264,264,368,construidos , 5 recs. ,"10,000,000",Casa en venta ," San Pedro de los Pinos , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.185752,19.3880449
265,265,165,construidos , 3 recs. ,"6,400,000",Casa en venta ," Alabama 153 , Nápoles , Benito Juárez , Distrito Federal ",-99.1788589,19.3897729
266,266,800,construidos , 5 recs. ,"120,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
267,267,192,construidos , 2 recs. ,"8,600,000",Casa en venta ," Miguel Serrano 13 , 4 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1633797,19.3812147
268,268,900,construidos , 5 recs. ,"11,000,000",Casa en venta ," Canarias 103 , Portales , Benito Juárez , Distrito Federal ",-99.14632859999999,19.3717783
269,269,174,construidos , 2 recs. ,"6,200,000",Casa en venta ," Aragón , Alamos , Benito Juárez , Distrito Federal ",-99.1384607,19.397194
270,270,133,construidos , 3 recs. ,"7,698,978",Casa en venta ," Uxmal , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1549215,19.3905618
271,271,166,construidos , 3 recs. ,"6,000,000",Casa en venta ," Calle Gabriel Mancera 46 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1611075,19.3996373
272,272,306,construidos ,,"11,800,000",Casa en venta ," Mitla 0001 , Narvarte , Benito Juárez , Distrito Federal ",-99.1502215,19.3880682
273,273,233,construidos , 3 recs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1696422,19.3837406
274,274,216,construidos , 3 recs. ,"9,200,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
275,275,255,construidos , 3 recs. ,"8,950,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
276,276,315,construidos , 4 recs. ,"13,500,000",Casa en venta ," Nicolas San Juan 1450 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1656732,19.37352
277,277,470,construidos ,,"31,000,000",Casa en venta ," Calle 12 0001 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.18861679999999,19.3886893
278,278,450,construidos , 6 recs. ,"12,600,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
279,279,370,construidos , 3 recs. ,"16,500,000",Casa en venta ," CERRADA PERPETUA , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1826796,19.364608
280,280,210,construidos , 3 recs. ,"2,320,000",Casa en venta ," Isabel La Catolica 0 , Alamos , Benito Juárez , Distrito Federal ",-99.1405874,19.4012695
281,281,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
282,282,510,construidos , 7 recs. ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1351157,19.3887169
283,283,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Monte Albán , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.15197069999999,19.3809749
284,284,180,construidos , 3 recs. ,"3,380,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
285,285,214,construidos , 3 recs. ,"5,400,000",Casa en venta ," Zempoala , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1485469,19.3924891
286,286,580,construidos , 3 recs. ,"33,000,000",Casa en venta ," 1CDA SAN BORJA , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1689339,19.3858463
287,287,353,construidos , 5 recs. ,"15,000,000",Casa en venta ," Moras , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1751183,19.3685917
288,288,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
289,289,389,construidos , 4 recs. ,"15,500,000",Casa en venta ," ANEXAGORAS 29 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15645839999999,19.4030945
290,290,400,construidos , 5 recs. ,"19,700,000",Casa en venta ," PETEN , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.15243459999999,19.3955931
291,291,261,construidos , 3 recs. ,"11,135,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
292,292,194,construidos , 3 recs. ,"6,720,285",Casa en venta ," Monte Albán 396. Narvarte , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.1511826,19.383543
293,293,362,construidos , 3 recs. ,"10,470,000",Casa en venta ," Nicolás San Juan , Narvarte , Benito Juárez , Distrito Federal ",-99.16114929999999,19.3926535
294,294,480,construidos , 6 recs. ,"20,000,000",Casa en venta ," ARKANSAS , Nápoles , Benito Juárez , Distrito Federal ",-99.1739661,19.3920186
295,295,550,construidos , 4 recs. ,"29,000,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16498910000001,19.3817299
296,296,217,construidos , 3 recs. ,"10,350,000",Casa en venta ," Cda. San Borja 0001 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16826359999999,19.3864859
297,297,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 142 , Alamos , Benito Juárez , Distrito Federal ",-99.1427276,19.3972141
298,298,243,construidos , 4 recs. ,"10,950,000",Casa en venta ," Narvarte , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
299,299,260,construidos , 4 recs. ,"6,490,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1085063,19.4856321
300,300,550,construidos , 4 recs. ,"29,000,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
301,301,400,construidos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal ",-99.185752,19.3674235
302,302,168,construidos , 3 recs. ,"7,290,000",Casa en venta ," Calle 20 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.18769350000001,19.3865974
303,303,141,construidos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal ",-99.1366219,19.3809507
304,304,183,construidos , 4 recs. ,"9,100,000",Casa en venta ," Avenida Coyoacán , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1708444,19.3721067
305,305,310,construidos , 4 recs. ,"7,800,000",Casa en venta ," Napoleón 00 , Moderna , Benito Juárez , Distrito Federal ",-99.136668,19.393577
306,306,219,construidos , 3 recs. ,"11,000,000",Casa en venta ," Segunda Cerrada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1628753,19.3950765
307,307,485,construidos , 4 recs. ,"12,999,987",Casa en venta ," Edzna 164 , Letran Valle , Benito Juárez , Distrito Federal ",-99.1492691,19.3762396
308,308,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Calle San Francisco 001 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.17091359999999,19.3923057
309,309,307,construidos , 5 recs. ,"11,400,000",Casa en venta ," Providencia , 8 De Agosto , Benito Juárez , Distrito Federal ",-99.1698538,19.3875083
310,310,396,construidos , 3 recs. ,"12,600,000",Casa en venta ," Patricio Sanz 1230 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1729984,19.3800434
311,311,298,construidos , 3 recs. ,"15,800,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal ",-99.16637310000002,19.362511
312,312,350,construidos , 3 recs. ,"10,500,000",Casa en venta ," Nicolas San Juan , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.166486,19.3709403
313,313,371,construidos , 3 recs. ,"13,000,000",Casa en venta ," Polongación Petén 0 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal ",-99.1566915,19.3677654
314,314,180,construidos , 2 recs. ,"6,295,000",Casa en venta ," 150, avenida 1ero de mayoAvenida 1ero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1871147,19.3917734
315,315,590,construidos ,,"32,500,000",Casa en venta ," Yosemite , Nápoles , Benito Juárez , Distrito Federal ",-99.1736422,19.3965487
316,316,385,construidos , 7 recs. ,"11,000,000",Casa en venta ," Víctor Hugo , Albert , Benito Juárez , Distrito Federal ",-99.1403478,19.369105
317,317,200,construidos , 3 recs. ,"6,039,000",Casa en venta ," Reembolsos , Postal , Benito Juárez , Distrito Federal ",-99.1410214,19.3895914
318,318,424,construidos , 5 recs. ,"10,000,000",Casa en venta ," uxmal 225 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1548488,19.3930283
319,319,257,construidos , 4 recs. ,"7,300,000",Casa en venta ," SAN FELIPE 1 , Xoco , Benito Juárez , Distrito Federal ",-99.16496169999999,19.361924
320,320,500,construidos , 4 recs. ,"19,200,000",Casa en venta ," Miraflores , Insurgentes San Borja , Benito Juárez , Distrito Federal ",-99.17259340000001,19.3851981
321,321,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 150 , Alamos , Benito Juárez , Distrito Federal ",-99.14278879999999,19.3969711
322,322,140,construidos , 2 recs. ,"5,800,000",Casa en venta ," Portales Sur , Benito Juárez , Distrito Federal ",-99.1497664,19.3604024
323,323,299,construidos , 4 recs. ,"12,500,000",Casa en venta ," Enrique Rébsamen , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16021669999999,19.3867951
324,324,226,construidos , 3 recs. ,"8,000,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1657176,19.3835341
325,325,253,construidos , 3 recs. ,"13,636,800",Casa en venta ," TH,C Dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
326,326,240,construidos , 3 recs. ,"1,950,000",Casa en venta ," Reembolsos 25 , Postal , Benito Juárez , Distrito Federal ",-99.1407995,19.3915831
327,327,247,construidos ,,"13,400,000",Casa en venta ," Martín Mendalde , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.170023,19.3723281
328,328,311,construidos , 5 recs. ,"16,000,000",Casa en venta ," PESTALOZZI , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15873140000001,19.3897044
329,329,412,construidos ,,"11,900,000",Casa en venta ," General Pedro Maria Anaya , Benito Juárez , Distrito Federal ",-99.1083017,19.4856496
330,330,229,construidos , 3 recs. ,"485,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1721061,19.3840835
331,331,220,construidos , 3 recs. ,"10,600,000",Casa en venta ," Segunda privada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16657280000001,19.3949739
332,332,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1664334,19.383798
333,333,380,construidos , 3 recs. ,"8,500,000",Casa en venta ," Iztaccíhuatl , Benito Juárez , Distrito Federal ",-99.1352383,19.3898592
334,334,365,construidos , 3 recs. ,"12,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
335,335,215,construidos , 3 recs. ,"12,620,000",Casa en venta ," Cerrada de Bartolache , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1741131,19.3695109
336,336,275,construidos , 4 recs. ,"10,400,000",Casa en venta ," Fragonard , San Juan , Benito Juárez , Distrito Federal ",-99.18410349999999,19.3767324
337,337,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1827886,19.3913481
338,338,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1830828,19.3908354
339,339,302,construidos , 5 recs. ,"18,950,000",Casa en venta ," tajin , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1534616,19.3907576
340,340,432,construidos , 5 recs. ,"13,500,000",Casa en venta ," Martin Mandalde , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16766609999999,19.382232
341,341,238,construidos , 3 recs. ,"10,400,000",Casa en venta ," Fragonard 48 , San Juan , Benito Juárez , Distrito Federal ",-99.1842162,19.3773285
342,342,322,construidos , 3 recs. ,"11,900,000",Casa en venta ," Adolfo Prieto 1332 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17058999999999,19.379951
343,343,300,construidos , 4 recs. ,"12,000,000",Casa en venta ," Xochicalco , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1541515,19.3904514
344,344,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16778479999999,19.3782765
345,345,361,construidos , 3 recs. ,"13,250,000",Casa en venta ," Uvas 36 (Conjunto Uvas) Casa 5 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17430829999999,19.38026
346,346,283,construidos , 3 recs. ,"12,750,000",Casa en venta ," LA QUEMADA , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1492018,19.3924729
347,347,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.17265850000001,19.372304
