,m2,state,rooms,price,status,adress
430,218,construidos , 3 recs. ,"11,000,000",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal "
431,200,construidos , 3 recs. ,"12,950,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal "
432,275,construidos , 4 recs. ,"10,400,000",Casa en venta ," Fragonard , San Juan , Benito Juárez , Distrito Federal "
433,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
434,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
435,302,construidos , 5 recs. ,"18,950,000",Casa en venta ," tajin , Narvarte Oriente , Benito Juárez , Distrito Federal "
436,432,construidos , 5 recs. ,"13,500,000",Casa en venta ," Martin Mandalde , Del Valle Centro , Benito Juárez , Distrito Federal "
437,238,construidos , 3 recs. ,"10,400,000",Casa en venta ," Fragonard 48 , San Juan , Benito Juárez , Distrito Federal "
438,322,construidos , 3 recs. ,"11,900,000",Casa en venta ," Adolfo Prieto 1332 , Del Valle Centro , Benito Juárez , Distrito Federal "
439,300,construidos , 4 recs. ,"12,000,000",Casa en venta ," Xochicalco , Narvarte Poniente , Benito Juárez , Distrito Federal "
440,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
441,361,construidos , 3 recs. ,"13,250,000",Casa en venta ," Uvas 36 (Conjunto Uvas) Casa 5 , Colonia Del Valle , Benito Juárez , Distrito Federal "
442,283,construidos , 3 recs. ,"12,750,000",Casa en venta ," LA QUEMADA , Narvarte Oriente , Benito Juárez , Distrito Federal "
443,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal "
444,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
445,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
446,215,construidos , 2 recs. ,"9,600,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
447,283,construidos , 3 recs. ,"12,000,000",Casa en venta ," La Quemada , Narvarte Oriente , Benito Juárez , Distrito Federal "
448,230,construidos , 3 recs. ,"9,900,000",Casa en venta ," Mier y Pesado 0001 , Del Valle Norte , Benito Juárez , Distrito Federal "
449,330,construidos , 4 recs. ,"8,900,000",Casa en venta ," Zempoala , Narvarte , Benito Juárez , Distrito Federal "
450,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
451,381,construidos , 5 recs. ,"19,999,999",Casa en venta ," Cadiz , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
452,310,construidos , 3 recs. ,"22,500,000",Casa en venta ," San Lorenzo , Del Valle Centro , Benito Juárez , Distrito Federal "
453,340,construidos , 4 recs. ,"8,650,000",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
454,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal "
455,750,construidos , 5 recs. ,"27,000,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
456,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
457,240,construidos , 4 recs. ,"6,200,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
458,266,construidos , 5 recs. ,"8,650,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
459,1,construidos ,,"15,500,000",Casa en venta ," Manuel Lopez Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
460,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal "
461,530,construidos , 4 recs. ,"16,000,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal "
462,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal "
463,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal "
464,210,construidos , 4 recs. ,"5,400,000",Casa en venta ," Elvira 87 , Nativitas , Benito Juárez , Distrito Federal "
465,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal "
466,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal "
467,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal "
468,414,construidos , 5 recs. ,"12,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
469,230,construidos , 4 recs. ,"1,055,101",Casa en venta ," Lorenzo Rodriguez 65 , San José Insurgentes , Benito Juárez , Distrito Federal "
470,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," Maria Hernandez Zarco , Benito Juárez , Distrito Federal "
471,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal "
472,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal "
473,195,construidos , 3 recs. ,"6,720,285",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
474,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
475,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
476,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal "
477,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
478,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
479,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
480,200,construidos , 3 recs. ,"11,000,000",Casa en venta ," FELIX PARRA 176 , San José Insurgentes , Benito Juárez , Distrito Federal "
481,315,de terreno , 3 recs. ,"11,995,100",Casa en venta ," Casa 3 EN Condominio.en Venta. al 300 , Benito Juárez , Distrito Federal "
482,307,construidos , 4 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
483,213,cubiertos , 3 habs. ,"9,990,000",Casa en venta ," Cerrada Jose Ignacio de Bartolache 1 , Del Valle Centro , Benito Juárez , Distrito Federal "
484,191,construidos , 4 recs. ,"5,550,000",Casa en venta ," hilario Perez de Leon , Narvarte , Benito Juárez , Distrito Federal "
485,1200,construidos , 4 recs. ,"78,800,000",Casa en venta ," Angel Urraza , Del Valle Sur , Benito Juárez , Distrito Federal "
486,467,construidos , 5 recs. ,"13,220,000",Casa en venta ," Xochicalco 668 , Letran Valle , Benito Juárez , Distrito Federal "
487,360,construidos , 3 recs. ,"12,850,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal "
488,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Amores 1 , Colonia Del Valle , Benito Juárez , Distrito Federal "
489,554,construidos , 6 recs. ,"24,300,000",Casa en venta ," Camino a Santa Teresa , San José Insurgentes , Benito Juárez , Distrito Federal "
490,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Mercaderes , San José Insurgentes , Benito Juárez , Distrito Federal "
491,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," María Hernández Zarco 68 , Alamos , Benito Juárez , Distrito Federal "
492,184,construidos , 3 recs. ,"7,550,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
493,233,construidos , 3 habs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Benito Juárez , Distrito Federal "
494,360,construidos , 5 recs. ,"11,700,000",Casa en venta ," Calle 17 1 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
495,343,construidos , 4 recs. ,"12,450,000",Casa en venta ," Providencia 1117 , Colonia Del Valle , Benito Juárez , Distrito Federal "
496,700,construidos ,,"30,950,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
497,167,construidos , 3 recs. ,"6,500,000",Casa en venta ," Av. Primero de Mayo 152 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
498,124,construidos , 3 recs. ,"5,990,000",Casa en venta ," La Coruña , Alamos , Benito Juárez , Distrito Federal "
499,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
500,247,construidos , 4 recs. ,"8,300,000",Casa en venta ," Indiana 78 , Nápoles , Benito Juárez , Distrito Federal "
501,364,construidos , 4 recs. ,"10,350,000",Casa en venta ," Bartolache 1147 , Del Valle Centro , Benito Juárez , Distrito Federal "
502,350,construidos , 5 recs. ,"10,000,000",Casa en venta ," Calle 22 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
503,258,construidos , 3 habs. ,"11,400,000",Casa en venta ," Porfirio Díaz , Del Valle Centro , Benito Juárez , Distrito Federal "
504,240,construidos ,,"10,000,000",Casa en venta ," Ohio , Nápoles , Benito Juárez , Distrito Federal "
505,202,construidos , 3 recs. ,"8,500,000",Casa en venta ," Parque Mariscal Sucre 18 , Del Valle Centro , Benito Juárez , Distrito Federal "
506,505,construidos , 3 recs. ,"15,500,000",Casa en venta ," Manuel Lopez Cotilla 1862 , Acacias , Benito Juárez , Distrito Federal "
507,224,construidos , 3 recs. ,"4,171,085",Casa en venta ," Benito Juárez , Distrito Federal "
508,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal "
509,436,construidos , 7 recs. ,"16,200,000",Casa en venta ," Obrero Mundial 400 , Piedad Narvarte , Benito Juárez , Distrito Federal "
510,301,construidos , 4 recs. ,"11,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
511,224,construidos , 3 recs. ,"10,200,000",Casa en venta ," Rodrigo Cifuentes , San José Insurgentes , Benito Juárez , Distrito Federal "
512,372,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
513,191,cubiertos , 4 habs. ,"5,550,000",Casa en venta ," Hilario Perez de Leon 67 , Américas Unidas , Benito Juárez , Distrito Federal "
514,770,construidos , 5 recs. ,"33,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
515,256,construidos , 4 recs. ,"6,300,000",Casa en venta ," Peten , Del Valle Sur , Benito Juárez , Distrito Federal "
516,258,construidos , 3 recs. ,"8,550,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
517,326,construidos ,,"11,500,000",Casa en venta ," Av. Eugenia , Colonia Del Valle , Benito Juárez , Distrito Federal "
518,264,construidos , 3 recs. ,"11,835,000",Casa en venta ," Juan Sanchez Acona 1013 , Del Valle Centro , Benito Juárez , Distrito Federal "
519,250,construidos , 4 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
520,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
521,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 740 , Portales Sur , Benito Juárez , Distrito Federal "
522,311,construidos , 3 recs. ,"13,500,000",Casa en venta ," Mayorazgo de Luyando , Del Valle Centro , Benito Juárez , Distrito Federal "
523,311,construidos , 5 habs. ,"15,500,000",Casa en venta ," Pestalozii , Narvarte Poniente , Benito Juárez , Distrito Federal "
524,235,construidos , 3 recs. ,"15,216,609",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
525,276,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
526,290,construidos , 4 recs. ,"9,980,000",Casa en venta ," Narvarte996 , Narvarte Oriente , Benito Juárez , Distrito Federal "
527,290,construidos , 3 recs. ,"14,000,000",Casa en venta ," Súper Casa en Venta en Letran Valle. La Mejor , Letran Valle , Benito Juárez , Distrito Federal "
528,290,construidos , 3 recs. ,"14,000,000",Casa en venta ," Súper Casa en Venta en Letran Valle. La Mejor , Letran Valle , Benito Juárez , Distrito Federal "
529,364,construidos , 4 recs. ,"16,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
530,301,construidos , 3 recs. ,"10,900,000",Casa en venta ," CERRADA DE XOLA 00 , Colonia Del Valle , Benito Juárez , Distrito Federal "
531,240,construidos , 4 recs. ,"8,800,000",Casa en venta ," Mier y Pesado , Del Valle Norte , Benito Juárez , Distrito Federal "
532,400,construidos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
533,240,construidos , 4 recs. ,"5,850,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal "
534,448,construidos , 4 recs. ,"15,450,000",Casa en venta ," Peten , Narvarte , Benito Juárez , Distrito Federal "
535,373,construidos , 3 recs. ,"14,500,000",Casa en venta ," Uvas 36 , Del Valle Centro , Benito Juárez , Distrito Federal "
536,252,construidos , 4 recs. ,"9,980,000",Casa en venta ," Miguel Laurent , Letran Valle , Benito Juárez , Distrito Federal "
537,314,construidos , 4 recs. ,"12,800,000",Casa en venta ," Juan Sánchez Azcona1552 , Del Valle Centro , Benito Juárez , Distrito Federal "
538,278,construidos , 4 recs. ,"12,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
539,265,construidos , 4 recs. ,"8,000,000",Casa en venta ," Cuicuilco , Letran Valle , Benito Juárez , Distrito Federal "
540,190,construidos , 3 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 78 , Portales , Benito Juárez , Distrito Federal "
541,240,construidos , 4 recs. ,"9,800,000",Casa en venta ," Miguel Laurent 156 , Tlacoquemécatl Del Valle , Benito Juárez , Distrito Federal "
542,386,construidos , 5 recs. ,"5,018,530",Casa en venta ," Benito Juárez , Distrito Federal "
543,315,construidos , 3 recs. ,"9,650,000",Casa en venta ," Ixcateopan , Letran Valle , Benito Juárez , Distrito Federal "
544,586,construidos , 5 recs. ,"43,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
545,348,construidos , 3 recs. ,"13,000,000",Casa en venta ," Patricio Sanz , Del Valle Norte , Benito Juárez , Distrito Federal "
546,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
547,244,construidos , 3 recs. ,"8,400,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
548,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 724 , Portales Sur , Benito Juárez , Distrito Federal "
549,167,construidos , 3 recs. ,"6,700,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
550,334,construidos , 3 recs. ,"15,200,000",Casa en venta ," RETORNO DE MAYORAZGO DE LUYANDO 43 , Xoco , Benito Juárez , Distrito Federal "
551,188,construidos , 3 recs. ,"7,150,000",Casa en venta ," ANAXAGORAS 00 , Narvarte , Benito Juárez , Distrito Federal "
552,450,construidos , 3 recs. ,"15,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
553,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
554,350,construidos , 3 recs. ,"13,950,000",Casa en venta ," Colorado , Nápoles , Benito Juárez , Distrito Federal "
555,194,construidos , 5 recs. ,"6,700,000",Casa en venta ," Presidentes 34 , Portales Oriente , Benito Juárez , Distrito Federal "
556,260,construidos , 4 recs. ,"6,500,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
557,300,construidos , 5 recs. ,"12,000,000",Casa en venta ," Lic. Grajales Robles , Del Valle Norte , Benito Juárez , Distrito Federal "
558,500,construidos , 5 recs. ,"1,070,895",Casa en venta ," JORDAENS 33 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
559,196,construidos , 3 recs. ,"9,814,544",Casa en venta ," Mariscal Sucre , Del Valle Centro , Benito Juárez , Distrito Federal "
560,460,construidos , 4 recs. ,"16,500,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal "
561,246,construidos , 3 recs. ,"9,190,000",Casa en venta ," San Francisco 635 , Del Valle Centro , Benito Juárez , Distrito Federal "
562,271,construidos , 3 recs. ,"8,500,000",Casa en venta ," pilares 408 , Del Valle Centro , Benito Juárez , Distrito Federal "
563,283,construidos , 3 recs. ,"6,500,000",Casa en venta ," Martín Luis Guzmán 297 , Villa De Cortes , Benito Juárez , Distrito Federal "
564,183,construidos , 4 recs. ,"9,100,000",Casa en venta ," Avenida Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal "
565,700,construidos , 4 recs. ,"17,480,000",Casa en venta ," Georgia 20 , Nápoles , Benito Juárez , Distrito Federal "
566,276,construidos , 4 recs. ,"5,500,000",Casa en venta ," Portales Norte , Benito Juárez , Distrito Federal "
567,141,construidos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal "
568,219,construidos , 2 recs. ,"6,700,000",Casa en venta ," VISTA HERMOSA , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
569,150,construidos , 3 recs. ,"4,100,000",Casa en venta ," Calle Rumania 923 , Portales Sur , Benito Juárez , Distrito Federal "
570,190,construidos , 3 recs. ,"7,450,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal "
571,392,construidos , 2 recs. ,"11,900,000",Casa en venta ," Los Juárez , San José Insurgentes , Benito Juárez , Distrito Federal "
572,213,construidos , 3 recs. ,"6,500,000",Casa en venta ," Cadiz , Alamos , Benito Juárez , Distrito Federal "
573,129,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
574,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal "
575,488,construidos , 3 recs. ,"12,798,745",Casa en venta ," Av. tres , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
576,500,construidos , 4 recs. ,"17,000,000",Casa en venta ," Narvarte Oriente , Benito Juárez , Distrito Federal "
577,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Av. Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
578,240,construidos , 4 recs. ,"6,000,000",Casa en venta ," LUIS BRAILE 250 , Independencia , Benito Juárez , Distrito Federal "
579,206,construidos , 3 recs. ,"6,658,351",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
580,403,construidos , 4 recs. ,"18,500,000",Casa en venta ," Malaga 0 , Mixcoac , Benito Juárez , Distrito Federal "
581,245,construidos , 3 cuartos ,"13,209,000",Casa en venta ," SAN Lorenzo , Benito Juárez , Distrito Federal "
582,403,cubiertos , 3 cuartos ,"18,500,000",Casa en venta ," Insurgentes Mixcoac , Benito Juárez , Distrito Federal "
583,345,cubiertos , 3 cuartos ,"9,000,000",Casa en venta ," Ixcateopan 201 , Letran Valle , Benito Juárez , Distrito Federal "
584,318,construidos , 5 recs. ,"12,800,000",Casa en venta ," Providencia , Del Valle Centro , Benito Juárez , Distrito Federal "
585,96,cubiertos , 2 cuartos ,"4,890,000",Casa en venta ," Rochester , Nápoles , Benito Juárez , Distrito Federal "
586,490,construidos , 7 recs. ,"16,500,000",Casa en venta ," PALENQUE 413 , Narvarte , Benito Juárez , Distrito Federal "
587,160,construidos , 3 recs. ,"4,000,000",Casa en venta ," Callejón Santísima 12 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
588,323,construidos , 4 recs. ,"7,600,000",Casa en venta ," Alhambra , Portales Sur , Benito Juárez , Distrito Federal "
589,325,construidos , 5 recs. ,"6,700,000",Casa en venta ," RUBEN M CAMPOS 2811 , Villa De Cortes , Benito Juárez , Distrito Federal "
590,360,cubiertos , 3 cuartos ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
591,1200,cubiertos , 4 recs. ,"50,000,000",Casa en venta ," Nevado , Portales Sur , Benito Juárez , Distrito Federal "
592,395,construidos , 5 recs. ,"12,900,000",Casa en venta ," Monte Alban 229 , Narvarte , Benito Juárez , Distrito Federal "
593,317,construidos , 3 cuartos ,"9,800,000",Casa en venta ," IXCATEOPAN 1 , Letran Valle , Benito Juárez , Distrito Federal "
594,81,construidos , 2 recs. ,"4,100,000",Casa en venta ," Eje 8 Sur , Xoco , Benito Juárez , Distrito Federal "
595,236,cubiertos , 4 recs. ,"7,500,000",Casa en venta ," La Quemada 0001 , Narvarte Oriente , Benito Juárez , Distrito Federal "
596,250,construidos , 4 recs. ,"8,000,000",Casa en venta ," Mitla 397 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal "
597,148,construidos , 2 recs. ,"6,500,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
598,662,construidos ,,"34,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
599,296,construidos , 5 recs. ,"11,990,000",Casa en venta ," EMPRESA 1 , Insurgentes Mixcoac , Benito Juárez , Distrito Federal "
600,368,construidos , 5 recs. ,"10,000,000",Casa en venta ," San Pedro de los Pinos , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
601,165,construidos , 3 recs. ,"6,400,000",Casa en venta ," Alabama 153 , Nápoles , Benito Juárez , Distrito Federal "
602,800,cubiertos , 5 cuartos ,"120,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
603,192,construidos , 2 recs. ,"8,600,000",Casa en venta ," Miguel Serrano 13 , 4 , Del Valle Centro , Benito Juárez , Distrito Federal "
604,900,construidos , 5 recs. ,"11,000,000",Casa en venta ," Canarias 103 , Portales , Benito Juárez , Distrito Federal "
605,174,cubiertos , 2 cuartos ,"6,200,000",Casa en venta ," Aragón , Alamos , Benito Juárez , Distrito Federal "
606,133,construidos , 3 recs. ,"7,698,978",Casa en venta ," Uxmal , Narvarte Poniente , Benito Juárez , Distrito Federal "
607,166,construidos , 3 recs. ,"6,000,000",Casa en venta ," Calle Gabriel Mancera 46 , Del Valle Norte , Benito Juárez , Distrito Federal "
608,306,construidos ,,"11,800,000",Casa en venta ," Mitla 0001 , Narvarte , Benito Juárez , Distrito Federal "
609,233,construidos , 3 recs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
610,216,construidos , 3 recs. ,"9,200,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
611,255,construidos , 3 recs. ,"8,950,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
612,315,cubiertos , 4 cuartos ,"13,500,000",Casa en venta ," Nicolas San Juan 1450 , Del Valle Centro , Benito Juárez , Distrito Federal "
613,470,construidos ,,"31,000,000",Casa en venta ," Calle 12 0001 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
614,450,construidos , 6 recs. ,"12,600,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
615,370,construidos , 3 recs. ,"16,500,000",Casa en venta ," CERRADA PERPETUA , San José Insurgentes , Benito Juárez , Distrito Federal "
616,210,construidos , 3 recs. ,"2,320,000",Casa en venta ," Isabel La Catolica 0 , Alamos , Benito Juárez , Distrito Federal "
617,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
618,510,construidos , 7 recs. ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal "
619,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Monte Albán , Vértiz Narvarte , Benito Juárez , Distrito Federal "
620,180,construidos , 3 recs. ,"3,380,000",Casa en venta ," Benito Juárez , Distrito Federal "
621,214,construidos , 3 recs. ,"5,400,000",Casa en venta ," Zempoala , Narvarte Oriente , Benito Juárez , Distrito Federal "
622,580,construidos , 3 cuartos ,"33,000,000",Casa en venta ," 1CDA SAN BORJA , Del Valle Centro , Benito Juárez , Distrito Federal "
623,353,construidos , 5 recs. ,"15,000,000",Casa en venta ," Moras , Del Valle Sur , Benito Juárez , Distrito Federal "
624,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
625,389,cubiertos , 4 habs. ,"15,500,000",Casa en venta ," ANEXAGORAS 29 , Narvarte Poniente , Benito Juárez , Distrito Federal "
626,400,construidos , 5 recs. ,"19,700,000",Casa en venta ," PETEN , Narvarte Oriente , Benito Juárez , Distrito Federal "
627,261,construidos , 3 habs. ,"11,135,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
628,194,cubiertos , 3 recs. ,"6,720,285",Casa en venta ," Monte Albán 396. Narvarte , Vértiz Narvarte , Benito Juárez , Distrito Federal "
629,362,cubiertos , 3 habs. ,"10,470,000",Casa en venta ," Nicolás San Juan , Narvarte , Benito Juárez , Distrito Federal "
630,480,cubiertos , 6 habs. ,"20,000,000",Casa en venta ," ARKANSAS , Nápoles , Benito Juárez , Distrito Federal "
631,550,construidos , 4 recs. ,"29,000,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
632,217,construidos , 3 recs. ,"10,350,000",Casa en venta ," Cda. San Borja 0001 , Del Valle Centro , Benito Juárez , Distrito Federal "
633,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 142 , Alamos , Benito Juárez , Distrito Federal "
634,243,construidos , 4 recs. ,"10,950,000",Casa en venta ," Narvarte , Benito Juárez , Distrito Federal "
635,260,cubiertos , 4 habs. ,"6,490,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
636,550,cubiertos , 4 recs. ,"29,000,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal "
637,400,cubiertos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
638,168,cubiertos , 3 recs. ,"7,290,000",Casa en venta ," Calle 20 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
639,141,cubiertos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal "
640,183,construidos , 4 habs. ,"9,100,000",Casa en venta ," Avenida Coyoacán , Del Valle Sur , Benito Juárez , Distrito Federal "
641,310,cubiertos , 4 habs. ,"7,800,000",Casa en venta ," Napoleón 00 , Moderna , Benito Juárez , Distrito Federal "
642,219,cubiertos , 3 habs. ,"11,000,000",Casa en venta ," Segunda Cerrada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal "
643,485,construidos , 4 habs. ,"12,999,987",Casa en venta ," Edzna 164 , Letran Valle , Benito Juárez , Distrito Federal "
644,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Calle San Francisco 001 , Del Valle Norte , Benito Juárez , Distrito Federal "
