,Unnamed: 0,Status,m2,State,Rooms,Price,Adress,lon,lat
331,331,Casa en venta ,115,construidos , 3 recs. ,"6,500,000"," Coquimbo 0 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.127119,19.488592
332,332,Casa en venta ,447,construidos , 3 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
333,333,Casa en venta ,416,construidos , 4 recs. ,"13,000,000"," Oruro 20 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1288615,19.4906193
334,334,Casa en venta ,227,construidos , 3 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
335,335,Casa en venta ,340,construidos , 4 recs. ,"4,200,000"," Ingeniero Braulio Martínez 2 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1343466,19.470947
336,336,Casa en venta ,200,construidos , 5 recs. ,"3,400,000"," NORTE 24 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
337,337,Casa en venta ,222,construidos , 3 recs. ,"5,550,000"," CATAMARCA , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1258998,19.5034532
338,338,Casa en venta ,164,construidos , 3 recs. ,"2,596,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
339,339,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
340,340,Casa en venta ,120,construidos , 4 recs. ,"1,292,576"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
341,341,Casa en venta ,131,construidos , 2 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
342,342,Casa en venta ,245,construidos , 4 recs. ,"4,975,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
343,343,Casa en venta ,70,construidos , 2 recs. ,"1,505,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
344,344,Casa en venta ,370,construidos , 3 recs. ,"1,319,514"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
345,345,Casa en venta ,280,construidos , 3 recs. ,"1,548,293"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
346,346,Casa en venta ,190,construidos , 6 recs. ,"4,500,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",-99.1048072,19.4753714
347,347,Casa en venta ,190,construidos , 4 recs. ,"1,235,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
348,348,Casa en venta ,168,construidos , 4 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
349,349,Casa en venta ,260,construidos , 3 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
350,350,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0657011,19.4510633
351,351,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
352,352,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297208,19.5017617
353,353,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
354,354,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0648325,19.4533198
355,355,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.11900109999999,19.5023548
356,356,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.13242819999999,19.5037694
357,357,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
358,358,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.08022749999999,19.4842063
359,359,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1240759,19.474166
360,360,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.12657329999999,19.50549
361,361,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1464891,19.5094197
362,362,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0729104,19.4530752
363,363,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
364,364,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
365,365,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.09293389999999,19.462765
366,366,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0965312,19.4946796
367,367,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1298228,19.5011203
368,368,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
369,369,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
370,370,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.14171209999999,19.4881653
371,371,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
372,372,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.10569269999999,19.5076219
373,373,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.128248,19.4909438
374,374,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
375,375,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
376,376,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0613127,19.461667
377,377,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1260624,19.5023991
378,378,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1103251,19.4580973
379,379,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",-99.05429699999999,19.4547613
380,380,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.06869599999999,19.4737677
381,381,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.12623409999999,19.4928937
382,382,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
383,383,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
384,384,Casa en venta ,130,construidos , 3 recs. ,"596,000"," 313 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
385,385,Casa en venta ,300,construidos , 3 recs. ,"6,500,000"," SOLOLA 0 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.14130469999999,19.4895271
386,386,Casa en venta ,96,construidos , 3 recs. ,"3,305,667"," Chiclayo 967 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1245386,19.4971922
387,387,Casa en venta ,195,construidos , 3 recs. ,"647,008"," Salvador Carrillo 77 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.10442359999999,19.5102208
388,388,Casa en venta ,261,construidos , 9 recs. ,"2,500,000"," Acoltzin , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.11617059999999,19.494325
389,389,Casa en venta ,124,construidos , 5 recs. ,"735,647"," Norte 50 00 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
390,390,Casa en venta ,63,construidos , 3 recs. ,"1,850,000"," Cerrada de Nautla , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0817495,19.4760791
391,391,Casa en venta ,100,construidos , 3 recs. ,"3,212,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
392,392,Casa en venta ,223,construidos , 4 recs. ,"2,970,000"," norte 9 6109 , Gertrudis Sánchez 2a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0980913,19.4262521
393,393,Casa en venta ,230,construidos , 3 recs. ,"2,791,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
394,394,Casa en venta ,140,construidos , 3 recs. ,"2,400,000"," juan de brizuela 13 , Palmatitla , Gustavo A. Madero , Distrito Federal ",-99.13347809999999,19.550903
395,395,Casa en venta ,299,construidos , 5 recs. ,"8,100,000"," PARANAGUA 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.12657329999999,19.50549
396,396,Casa en venta ,184,construidos , 3 recs. ,"1,643,800"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
397,397,Casa en venta ,750,construidos , 6 recs. ,"3,100,000"," CALI 1 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.12488549999999,19.4891269
398,398,Casa en venta ,280,construidos , 4 recs. ,"914,986"," CALLE 15 DE MAYO 32 , Planetario Lindavista , Gustavo A. Madero , Distrito Federal ",-99.14207130000001,19.4959362
399,399,Casa en venta ,278,construidos , 3 recs. ,"1,903,273"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
400,400,Casa en venta ,130,construidos , 3 recs. ,"596,000"," 313 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
401,401,Casa en venta ,220,construidos , 3 recs. ,"2,000,000"," gladiola 00 , Juan González Romero , Gustavo A. Madero , Distrito Federal ",-99.0899677,19.5064898
402,402,Casa en venta ,115,construidos , 3 recs. ,"595,000"," norte 3,a #4720 4720 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",,
403,403,Casa en venta ,594,construidos , 4 recs. ,"18,500,000"," CALI 785 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
404,404,Casa en venta ,184,construidos , 3 recs. ,"1,643,800,000"," Gustavo A. Madero , Distrito Federal ",,
405,405,Casa en venta ,185,construidos , 3 recs. ,"2,050,000"," Agustin Lara , Compositores Mexicanos , Gustavo A. Madero , Distrito Federal ",,
406,406,Casa en venta ,134,construidos , 3 recs. ,"2,130,000"," Andador 8 5 , Triunfo De La República , Gustavo A. Madero , Distrito Federal ",,
407,407,Casa en venta ,165,construidos , 3 recs. ,"2,742,000"," Gustavo A. Madero , Distrito Federal ",,
408,408,Casa en venta ,92,construidos , 3 recs. ,"795,176"," Calle 313 00 , Nueva Atzacoalco , Gustavo A. Madero , Distrito Federal ",,
409,409,Casa en venta ,240,construidos , 5 recs. ,"2,650,000"," CALLE PONIENTE 108 00 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",,
410,410,Casa en venta ,200,construidos , 3 recs. ,"2,300,000"," Gustavo A. Madero , Distrito Federal ",,
411,411,Casa en venta ,171,construidos , 3 recs. ,"2,014,500"," Gustavo A. Madero , Distrito Federal ",,
412,412,Casa en venta ,208,construidos , 4 recs. ,"1,548,115"," Gustavo A. Madero , Distrito Federal ",,
413,413,Casa en venta ,124,construidos , 5 recs. ,"1,450,850"," C NORTE 50 5215 , La Joyita , Gustavo A. Madero , Distrito Federal ",,
414,414,Casa en venta ,170,construidos , 3 recs. ,"2,325,000"," Gustavo A. Madero , Distrito Federal ",,
415,415,Casa en venta ,100,construidos , 3 recs. ,"2,730,000"," TRUJILLO 000 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",,
416,416,Casa en venta ,133,construidos , 3 recs. ,"718,330"," Gustavo A. Madero , Distrito Federal ",,
417,417,Casa en venta ,160,construidos , 3 recs. ,"6,700,000"," Diamante 0 , Estrella , Gustavo A. Madero , Distrito Federal ",,
418,418,Casa en venta ,64,construidos , 3 recs. ,"1,895,000"," Ctm Atzacoalco , Gustavo A. Madero , Distrito Federal ",,
419,419,Casa en venta ,382,construidos , 3 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",,
420,420,Casa en venta ,299,construidos , 5 recs. ,"8,100,000"," PARANAGUA 217 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
421,421,Casa en venta ,220,construidos , 4 recs. ,"2,680,000"," Gustavo A. Madero , Distrito Federal ",,
422,422,Casa en venta ,42,construidos , 4 recs. ,"3,500,000"," 3a Cerrada Jesús Romero Flores 6 , LI Legislatura , Gustavo A. Madero , Distrito Federal ",,
423,423,Casa en venta ,200,construidos , 4 recs. ,"1,130,000"," Sotero Prieto 82 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",,
424,424,Casa en venta ,200,construidos , 4 recs. ,"3,800,000"," Norte 19 0 , Nueva Industrial Vallejo , Gustavo A. Madero , Distrito Federal ",,
425,425,Casa en venta ,185,construidos , 4 recs. ,"1,941,216,000"," Gustavo A. Madero , Distrito Federal ",,
426,426,Casa en venta ,185,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",,
427,427,Casa en venta ,200,construidos , 3 recs. ,"4,870,000"," Gustavo A. Madero , Distrito Federal ",,
428,428,Casa en venta ,464,construidos , 2 recs. ,"3,500,000"," San Felipe De Jesús , Gustavo A. Madero , Distrito Federal ",,
429,429,Casa en venta ,200,construidos , 3 recs. ,"2,083,000"," FARALLONES 9 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",,
430,430,Casa en venta ,250,construidos , 4 recs. ,"5,900,000"," Cali 714 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",,
431,431,Casa en venta ,180,construidos , 4 recs. ,"1,108,902"," AREQUIPA 831 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
432,432,Casa en venta ,200,construidos , 5 recs. ,"3,400,000"," NORTE 24 00 , Industrial , Gustavo A. Madero , Distrito Federal ",,
433,433,Casa en venta ,222,construidos , 3 recs. ,"5,550,000"," CATAMARCA , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",,
434,434,Casa en venta ,164,construidos , 3 recs. ,"2,596,500"," Gustavo A. Madero , Distrito Federal ",,
435,435,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",,
436,436,Casa en venta ,120,construidos , 4 recs. ,"1,292,576"," Gustavo A. Madero , Distrito Federal ",,
437,437,Casa en venta ,131,construidos , 2 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",,
438,438,Casa en venta ,245,construidos , 4 recs. ,"4,975,000"," Gustavo A. Madero , Distrito Federal ",,
439,439,Casa en venta ,70,construidos , 2 recs. ,"1,505,000"," Gustavo A. Madero , Distrito Federal ",,
440,440,Casa en venta ,370,construidos , 3 recs. ,"1,319,514"," Gustavo A. Madero , Distrito Federal ",,
441,441,Casa en venta ,280,construidos , 3 recs. ,"1,548,293"," Gustavo A. Madero , Distrito Federal ",,
442,442,Casa en venta ,190,construidos , 6 recs. ,"4,500,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",,
443,443,Casa en venta ,190,construidos , 4 recs. ,"1,235,000"," Gustavo A. Madero , Distrito Federal ",,
444,444,Casa en venta ,168,construidos , 4 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",,
445,445,Casa en venta ,260,construidos , 3 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",,
446,446,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",,
447,447,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",,
448,448,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
449,449,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",,
450,450,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",,
451,451,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",,
452,452,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",,
453,453,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
454,454,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",,
455,455,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",,
456,456,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",,
457,457,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",,
458,458,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",,
459,459,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",,
460,460,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",,
461,461,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",,
462,462,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",,
463,463,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
464,464,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
465,465,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",,
466,466,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",,
467,467,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",,
468,468,Casa en venta ,180,construidos , 5 recs. ,"647,000"," SALVADOR CARRILLO 7 , C.T.M. Atzacoalco , Gustavo A. Madero , Distrito Federal ",,
469,469,Casa en venta ,358,construidos , 3 recs. ,"8,100,000"," oruro 43 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
470,470,Casa en venta ,150,construidos , 3 recs. ,"596,000"," 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",,
471,471,Casa en venta ,90,construidos , 3 recs. ,"1,206,168"," Gustavo A. Madero , Distrito Federal ",,
472,472,Casa en venta ,150,construidos , 3 recs. ,"1,581,317"," VILLA DE ARAGON 00 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",,
473,473,Casa en venta ,240,construidos , 3 recs. ,"7,700,000"," RAMIRIQUI 1035 , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",,
474,474,Casa en venta ,205,construidos , 4 recs. ,"3,550,000"," Norte 70A 0 , La Joya , Gustavo A. Madero , Distrito Federal ",,
475,475,Casa en venta ,144,construidos , 4 recs. ,"2,000,000"," SEGUNDA CERRADA 697 8 , Colonia C.T.M. Aragón , Gustavo A. Madero , Distrito Federal ",,
476,476,Casa en venta ,180,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 8 , La Pradera , Gustavo A. Madero , Distrito Federal ",,
477,477,Casa en venta ,402,construidos , 3 recs. ,"12,500,000"," AVENIDA LINDAVISTA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
478,478,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
479,479,Casa en venta ,220,construidos , 4 recs. ,"3,175,000"," Gustavo A. Madero , Distrito Federal ",,
480,480,Casa en venta ,171,construidos , 3 recs. ,"1,850,000"," Calle 637 70 , San Juan de Aragón V Sección , Gustavo A. Madero , Distrito Federal ",,
481,481,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," FRANCISCO TAMAGNO , Vallejo , Gustavo A. Madero , Distrito Federal ",,
482,482,Casa en venta ,370,construidos , 4 recs. ,"5,400,000"," Paranagua 217 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
483,483,Casa en venta ,91,construidos , 3 recs. ,"3,600,000"," Avenida Acueducto , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",,
484,484,Casa en venta ,200,construidos , 3 recs. ,"4,000,000"," Estrella , Gustavo A. Madero , Distrito Federal ",,
485,485,Casa en venta ,371,construidos , 3 recs. ,"4,800,364"," Gustavo A. Madero , Distrito Federal ",,
486,486,Casa en venta ,365,construidos , 6 recs. ,"9,900,000"," Cienfuegos , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",,
487,487,Casa en venta ,280,construidos , 3 recs. ,"9,150,000"," Wilfrido Massieu , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",,
488,488,Casa en venta ,234,construidos , 3 recs. ,"6,500,000"," MANIZALES , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",,
489,489,Casa en venta ,1,construidos ,,"4,840,000"," Industrial , Gustavo A. Madero , Distrito Federal ",,
490,490,Casa en venta ,310,construidos , 4 recs. ,"16,900,000"," WILFRIDO MASSIEU 347 , San Bartolo Atepehuacan , Gustavo A. Madero , Distrito Federal ",,
491,491,Casa en venta ,370,construidos , 4 recs. ,"3,429,282"," Gustavo A. Madero , Distrito Federal ",,
492,492,Casa en venta ,186,construidos , 4 recs. ,"9,500,000"," Torres Lindavista , Gustavo A. Madero , Distrito Federal ",,
493,493,Casa en venta ,200,construidos , 5 recs. ,"6,000,000"," Oriente 153 1 , Salvador Díaz Mirón , Gustavo A. Madero , Distrito Federal ",,
494,494,Casa en venta ,382,construidos , 4 recs. ,"13,300,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
495,495,Casa en venta ,140,construidos , 4 recs. ,"4,450,000"," Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",,
496,496,Casa en venta ,360,construidos , 5 recs. ,"7,500,000"," Lindavista Sur , Gustavo A. Madero , Distrito Federal ",,
497,497,Casa en venta ,159,construidos , 3 recs. ,"4,980,000"," Manaos 0 , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",,
498,498,Casa en venta ,255,construidos , 3 recs. ,"6,500,000"," Diamante , Estrella , Gustavo A. Madero , Distrito Federal ",,
499,499,Casa en venta ,287,construidos , 5 recs. ,"7,150,000"," Av Bonao 113 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
500,500,Casa en venta ,266,construidos , 3 recs. ,"7,000,000"," Arequipa 891 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
501,501,Casa en venta ,382,construidos , 3 recs. ,"3,000,000"," Coquimbo 669 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
502,502,Casa en venta ,208,construidos , 3 recs. ,"4,800,000"," 7 de Noviembre , Gustavo A. Madero , Distrito Federal ",,
503,503,Casa en venta ,300,construidos , 3 recs. ,"900,000"," León Cavallo 85 , Vallejo , Gustavo A. Madero , Distrito Federal ",,
504,504,Casa en venta ,290,construidos , 4 recs. ,"718,794"," FARO DE ALEJANDRIA 38 , Siete Maravillas , Gustavo A. Madero , Distrito Federal ",,
505,505,Casa en venta ,180,construidos , 3 recs. ,"4,000,000"," Calle 319 001 , El Coyol , Gustavo A. Madero , Distrito Federal ",,
506,506,Casa en venta ,255,construidos , 5 recs. ,"2,800,000"," Norte 56,A 5210 , Tablas De San Agustín , Gustavo A. Madero , Distrito Federal ",,
507,507,Casa en venta ,360,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",,
508,508,Casa en venta ,180,construidos , 3 recs. ,"6,200,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
509,509,Casa en venta ,204,construidos , 4 recs. ,"2,839,000"," Gustavo A. Madero , Distrito Federal ",,
510,510,Casa en venta ,360,construidos , 5 recs. ,"4,200,000"," TLACAMICHIN 466 , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",,
511,511,Casa en venta ,180,construidos , 4 recs. ,"4,100,000"," San Juan de Aragón VI Sección , Gustavo A. Madero , Distrito Federal ",,
512,512,Casa en venta ,270,construidos , 3 recs. ,"1,500,000"," Volcán Santa María 38 , Ampliación Providencia , Gustavo A. Madero , Distrito Federal ",,
513,513,Casa en venta ,300,construidos , 3 recs. ,"2,665,302"," Gustavo A. Madero , Distrito Federal ",,
514,514,Casa en venta ,476,construidos , 4 recs. ,"10,900,000"," Matanzas , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
515,515,Casa en venta ,74,construidos , 2 recs. ,"1,800,000"," Venta Casa , Gustavo A. Madero , Distrito Federal ",,
516,516,Casa en venta ,75,construidos , 2 recs. ,"645,000"," 4o. Andador Río San Joaquín 0 , El Arbolillo , Gustavo A. Madero , Distrito Federal ",,
517,517,Casa en venta ,360,construidos , 4 recs. ,"7,500,000"," Eten , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",,
518,518,Casa en venta ,303,construidos , 5 recs. ,"8,650,000"," RIOBAMBA 947 , Lindavista , Gustavo A. Madero , Distrito Federal ",,
519,519,Casa en venta ,217,construidos , 3 recs. ,"3,400,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",,
520,520,Casa en venta ,465,construidos , 3 recs. ,"12,800,000"," Avenida de los 45 metros , Planetario Lindavista , Gustavo A. Madero , Distrito Federal ",,
521,521,Casa en venta ,477,construidos , 4 recs. ,"12,900,000"," Caracas , Lindavista , Gustavo A. Madero , Distrito Federal ",,
