,Unnamed: 0,m2,State,Rooms,Price,Status,Adress,long,lat
53,53,700,construidos , 3 recs. ,"11,100,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal ",-99.1414643,19.399121
54,54,219,construidos , 3 recs. ,"13,636,875",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
55,55,103,construidos , 3 recs. ,"4,300,000",Casa en venta ," Luz Savignon , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.16582179999999,19.3925706
56,56,276,construidos , 3 recs. ,"15,774,062",Casa en venta ," dallas , Nápoles , Benito Juárez , Distrito Federal ",-99.17583669999999,19.39726
57,57,310,construidos , 4 recs. ,"8,600,000",Casa en venta ," San Simón Ticumac , Benito Juárez , Distrito Federal ",-99.1442316,19.3754117
58,58,240,construidos , 3 recs. ,"7,402,544",Casa en venta ," IXCATEOPAN 201 , Vértiz Narvarte , Benito Juárez , Distrito Federal ",-99.1585552,19.3752716
59,59,247,construidos , 3 recs. ,"15,219,666",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1666448,19.3829119
60,60,235,construidos , 3 recs. ,"14,286,042",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1666448,19.3829119
61,61,124,construidos , 3 recs. ,"2,839,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
62,62,369,construidos , 4 recs. ,"15,219,000",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1700027,19.3692955
63,63,280,construidos , 4 recs. ,"7,700,000",Casa en venta ," Peten 1 , Narvarte , Benito Juárez , Distrito Federal ",-99.1519254,19.403716
64,64,306,construidos , 4 recs. ,"15,100,000",Casa en venta ," heriberto 0 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1594293,19.3971883
65,65,150,construidos , 2 recs. ,"1,844,999",Casa en venta ," ANDORRA 00 , Del Carmen , Benito Juárez , Distrito Federal ",-99.1369866,19.3761033
66,66,90,construidos , 3 recs. ,"1,445,000",Casa en venta ," LEONARDO DA VINCI 0000 , Mixcoac , Benito Juárez , Distrito Federal ",-99.191132,19.3741846
67,67,555,construidos , 4 recs. ,"14,500,000",Casa en venta ," anexagoras 930 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15842080000002,19.3842305
68,68,331,construidos , 3 recs. ,"12,850,000",Casa en venta ," PROVIDENCIA 983 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.1705473,19.3855259
69,69,270,construidos , 4 recs. ,"1,320,000",Casa en venta ," Ohio 00 , Nápoles , Benito Juárez , Distrito Federal ",-99.17170999999999,19.3985692
70,70,140,construidos , 1 rec. ,"13,000,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
71,71,350,construidos , 2 recs. ,"22,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
72,72,200,construidos , 3 recs. ,"2,160,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
73,73,365,construidos , 2 recs. ,"12,500,000",Casa en venta ," Pablo Ucello , Mixcoac , Benito Juárez , Distrito Federal ",-99.1834195,19.3817274
74,74,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
75,75,220,construidos , 4 recs. ,"1,100,000",Casa en venta ," Xocotitla 17 , Xoco , Benito Juárez , Distrito Federal ",-99.1655198,19.3624554
76,76,224,construidos , 4 recs. ,"1,180,000",Casa en venta ," JUAREZ 141 SANTA CRUZ ATOYAC 0 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal ",-99.162774,19.3664795
77,77,120,construidos , 3 recs. ,"3,500,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
78,78,224,construidos , 4 recs. ,"1,180,000",Casa en venta ," Av. Juárez 00 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal ",-99.16221929999999,19.3658806
79,79,206,construidos , 3 recs. ,"2,470,000",Casa en venta ," Mercedes 104 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1762599,19.381384
80,80,240,construidos , 6 recs. ,"6,000,000",Casa en venta ," Sucre , Moderna , Benito Juárez , Distrito Federal ",-99.1325932,19.3947056
81,81,675,construidos , 4 recs. ,"7,600,000",Casa en venta ," Portales Norte , Benito Juárez , Distrito Federal ",-99.1497664,19.3692406
82,82,396,construidos , 3 recs. ,"1,000,000",Casa en venta ," Manuel López Cotilla858 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1652263,19.3850037
83,83,417,construidos , 4 recs. ,"2,570,000",Casa en venta ," Heriberto Frías 1235 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16332399999999,19.3785227
84,84,230,construidos , 3 recs. ,"6,250,000",Casa en venta ," Enrique Pestalozzi 537 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1586964,19.3928424
85,85,107,construidos , 3 recs. ,"2,200,000",Casa en venta ," Dr. Barragán 763 , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1480151,19.3915861
86,86,116,construidos , 3 recs. ,"2,170,000",Casa en venta ," Indianápolis 81 , Nápoles , Benito Juárez , Distrito Federal ",-99.178185,19.3965518
87,87,185,construidos , 3 recs. ,"1,670,000",Casa en venta ," Dr. José María Vertíz 736 , Narvarte Oriente , Benito Juárez , Distrito Federal ",-99.1509294,19.3943174
88,88,73,construidos , 2 recs. ,"1,709,662",Casa en venta ," GABRIEL MANCERA 1439 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.1678934,19.3719833
89,89,201,construidos , 3 recs. ,"10,865,880",Casa en venta ," Nápoles , Benito Juárez , Distrito Federal ",-99.17744619999999,19.3943574
90,90,138,construidos , 3 recs. ,"3,380,000",Casa en venta ," Pilares 427 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1653352,19.3775934
91,91,650,construidos , 5 recs. ,"3,970,000",Casa en venta ," Pasadena 21 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.17290679999999,19.3898699
92,92,210,construidos , 4 recs. ,"7,070,000",Casa en venta ," Benito Juárez , Distrito Federal ",-99.15914459999999,19.3794059
93,93,163,construidos , 3 recs. ,"2,910,000",Casa en venta ," Nicolás San Juan 1548 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.16604869999999,19.3716645
94,94,73,construidos , 2 recs. ,"1,676,763",Casa en venta ," PALERMO 18 , Américas Unidas , Benito Juárez , Distrito Federal ",-99.14066509999999,19.3819749
95,95,341,construidos , 4 recs. ,"2,745,000",Casa en venta ," Eje 7 Sur Emiliano Zapata 35 , Portales Oriente , Benito Juárez , Distrito Federal ",-99.1639836,19.3704849
96,96,68,construidos , 2 recs. ,"1,284,914",Casa en venta ," HAMBURGO 40 , Albert , Benito Juárez , Distrito Federal ",-99.139433,19.3691945
97,97,359,construidos , 4 recs. ,"2,280,000",Casa en venta ," Enrique Pestalozzi 622 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.15852339999999,19.3903193
98,98,206,construidos , 3 recs. ,"2,470,000",Casa en venta ," Mercaderes 00 , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.18285960000001,19.3644027
99,99,89,construidos , 2 recs. ,"1,190,000",Casa en venta ," Guillain 39 , Mixcoac , Benito Juárez , Distrito Federal ",-99.18957879999999,19.3744365
100,100,115,construidos , 3 recs. ,"1,960,000",Casa en venta ," Gabriel Mancera 114 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.16121869999999,19.3980941
101,101,75,construidos , 2 recs. ,"1,170,000",Casa en venta ," Av. José María Rico 634 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.16935749999999,19.3671015
102,102,177,construidos ,,"9,000,000",Casa en venta ," Gabriel Mancera , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1647371,19.3843867
103,103,1987,construidos , 2 recs. ,"20,500,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal ",-99.15431439999999,19.375445
104,104,102,construidos , 2 recs. ,"3,880,000",Casa en venta ," Pennsylvania 222 , Nápoles , Benito Juárez , Distrito Federal ",-99.1770796,19.3873739
105,105,134,construidos , 3 recs. ,"1,360,000",Casa en venta ," Patricio Sanz 28 , Del Valle Norte , Benito Juárez , Distrito Federal ",-99.1682546,19.3988042
106,106,85,construidos , 2 recs. ,"522,956",Casa en venta ," Castilla 197 , Alamos , Benito Juárez , Distrito Federal ",-99.14317989999999,19.39534
107,107,152,construidos , 3 recs. ,"2,270,000",Casa en venta ," Murillo 15 , Nonoalco , Benito Juárez , Distrito Federal ",-99.18750659999999,19.3791499
108,108,150,construidos , 3 recs. ,"2,170,000",Casa en venta ," Moras 544 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1743867,19.3711612
109,109,302,construidos , 4 recs. ,"8,350,000",Casa en venta ," Miguel Laurent 58 , Tlacoquemecatl , Benito Juárez , Distrito Federal ",-99.1749589,19.3776126
110,110,88,construidos , 2 recs. ,"1,360,000",Casa en venta ," Eje Central Lázaro Cárdenas 855 , Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1474928,19.385176
111,111,105,construidos ,,"4,500,000",Casa en venta ," Portales Norte , Benito Juárez , Distrito Federal ",-99.1497664,19.3692406
112,112,152,construidos , 3 recs. ,"2,270,000",Casa en venta ," Murillo 00 , Nonoalco , Benito Juárez , Distrito Federal ",-99.1899844,19.3798452
113,113,166,construidos , 3 recs. ,"6,000,000",Casa en venta ," Calle Gabriel Mancera 46 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.1611075,19.3996373
114,114,224,construidos , 3 recs. ,"3,070,000",Casa en venta ," Cda Xocotitla 17 , Xoco , Benito Juárez , Distrito Federal ",-99.1655198,19.3624554
115,115,318,construidos , 3 recs. ,"12,150,000",Casa en venta ," San Lorenzo 909 , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.16558239999999,19.3727749
116,116,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 724 , Portales Sur , Benito Juárez , Distrito Federal ",-99.1453818,19.363537
117,117,315,de terreno , 3 recs. ,"11,995,100",Casa en venta ," Casa 3 EN Condominio.en Venta. al 300 , Benito Juárez , Distrito Federal ",-99.1788953,19.3752041
118,118,150,construidos , 3 recs. ,"4,500,000",Casa en venta ," Juan Escutia 180 , Américas Unidas , Benito Juárez , Distrito Federal ",-99.142489,19.38059
119,119,307,construidos , 4 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1677132,19.3797151
120,120,350,construidos , 5 recs. ,"10,000,000",Casa en venta ," Calle 22 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1875924,19.38592
121,121,213,construidos , 3 recs. ,"9,990,000",Casa en venta ," Cerrada Jose Ignacio de Bartolache 1 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16980050000001,19.385425
122,122,360,construidos , 3 recs. ,"12,850,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal ",-99.17398569999999,19.3628631
123,123,1200,construidos , 4 recs. ,"78,800,000",Casa en venta ," Angel Urraza , Del Valle Sur , Benito Juárez , Distrito Federal ",-99.1651797,19.3825892
124,124,467,construidos , 5 recs. ,"13,220,000",Casa en venta ," Xochicalco 668 , Letran Valle , Benito Juárez , Distrito Federal ",-99.15638299999999,19.376922
125,125,330,construidos , 4 recs. ,"12,000,000",Casa en venta ," Manuel López Cotilla 1059 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.16646109999999,19.3808604
126,126,554,construidos , 6 recs. ,"24,300,000",Casa en venta ," Camino a Santa Teresa , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.20044229999999,19.305713
127,127,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Mercaderes , San José Insurgentes , Benito Juárez , Distrito Federal ",-99.1854657,19.3653076
128,128,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," María Hernández Zarco 68 , Alamos , Benito Juárez , Distrito Federal ",-99.1404374,19.4031664
129,129,314,construidos , 4 recs. ,"12,800,000",Casa en venta ," Juan Sánchez Azcona1552 , Del Valle Centro , Benito Juárez , Distrito Federal ",-99.1649843,19.3733111
130,130,233,construidos , 3 recs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Benito Juárez , Distrito Federal ",-99.1700168,19.3824557
131,131,343,construidos , 4 recs. ,"12,450,000",Casa en venta ," Providencia 1117 , Colonia Del Valle , Benito Juárez , Distrito Federal ",-99.17090549999999,19.3832389
132,132,360,construidos , 5 recs. ,"11,700,000",Casa en venta ," Calle 17 1 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal ",-99.1818321,19.3885815
133,133,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal ",-99.1580693,19.3923907
