,m2,State,Rooms,Price,Status,Adress
432,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
433,263,construidos , 3 recs. ,"14,600,000",Casa en venta ," CHUPICUARO, VERTIZ NARVARTE, BENITO JUAREZ , Vértiz Narvarte , Benito Juárez , Distrito Federal "
434,380,construidos , 4 recs. ,"11,500,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
435,700,construidos ,,"39,000,000",Casa en venta ," Adolfo Prieto , Del Valle Sur , Benito Juárez , Distrito Federal "
436,365,construidos , 4 recs. ,"15,980,000",Casa en venta ," Cerrada de José Ignacio de Bartolache 6 , Del Valle Sur , Benito Juárez , Distrito Federal "
437,320,construidos , 3 recs. ,"14,800,000",Casa en venta ," Adolfo Prieto , Del Valle Norte , Benito Juárez , Distrito Federal "
438,85,construidos , 2 recs. ,"1,600,000",Casa en venta ," Av de las Américas 0 , Moderna , Benito Juárez , Distrito Federal "
439,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
440,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
441,373,construidos , 3 recs. ,"15,000,000",Casa en venta ," pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
442,261,construidos , 3 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
443,280,construidos , 4 recs. ,"12,300,000",Casa en venta ," La Morena , Del Valle Norte , Benito Juárez , Distrito Federal "
444,320,construidos , 4 recs. ,"14,800,000",Casa en venta ," Cerrada Amores 28 , Del Valle Norte , Benito Juárez , Distrito Federal "
445,248,construidos , 3 recs. ,"12,900,000",Casa en venta ," Luis Carraci , Extremadura Insurgentes , Benito Juárez , Distrito Federal "
446,286,construidos , 4 recs. ,"11,353,000",Casa en venta ," Providencia 716 Casa 5 , Del Valle Norte , Benito Juárez , Distrito Federal "
447,278,construidos , 3 recs. ,"8,890,000",Casa en venta ," Calle 9 103 bis , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
448,750,construidos , 7 recs. ,"20,000,000",Casa en venta ," Avenida 3 00 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
449,389,construidos , 4 recs. ,"15,000,000",Casa en venta ," ANEXAGORAS 55 , Narvarte Poniente , Benito Juárez , Distrito Federal "
450,251,construidos , 3 recs. ,"14,916,609",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
451,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
452,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Aniceto Ortega , Del Valle Sur , Benito Juárez , Distrito Federal "
453,330,construidos , 8 recs. ,"22,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
454,264,construidos , 6 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 80 , Portales , Benito Juárez , Distrito Federal "
455,512,construidos , 4 recs. ,"14,400,000",Casa en venta ," López Cotilla 830 , Del Valle Centro , Benito Juárez , Distrito Federal "
456,147,construidos , 3 recs. ,"6,980,000",Casa en venta ," CHARCO AZUL , Mixcoac , Benito Juárez , Distrito Federal "
457,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
458,228,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
459,260,construidos , 3 recs. ,"11,675,000",Casa en venta ," Juan Sánchez Azcona , Del Valle Centro , Benito Juárez , Distrito Federal "
460,500,construidos , 8 recs. ,"9,900,000",Casa en venta ," Villa De Cortes , Benito Juárez , Distrito Federal "
461,428,construidos , 4 recs. ,"13,000,000",Casa en venta ," Letran Valle , Benito Juárez , Distrito Federal "
462,334,construidos , 5 recs. ,"12,800,000",Casa en venta ," Mayorazgo de Luyando 3 , Xoco , Benito Juárez , Distrito Federal "
463,420,construidos , 5 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
464,268,construidos , 3 recs. ,"10,240,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal "
465,290,construidos , 4 recs. ,"13,200,000",Casa en venta ," Gral. Pedro María Anaya , Gral. Pedro María Anaya , Benito Juárez , Distrito Federal "
466,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
467,280,construidos , 5 recs. ,"7,500,000",Casa en venta ," Martin Mendalde 1443 , Del Valle Sur , Benito Juárez , Distrito Federal "
468,325,construidos , 3 recs. ,"11,900,000",Casa en venta ," SALOME PIÑA 26 , San José Insurgentes , Benito Juárez , Distrito Federal "
469,230,construidos , 4 recs. ,"8,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
470,210,construidos , 5 recs. ,"14,000,000",Casa en venta ," Manuel López Cotilla , Del Valle Centro , Benito Juárez , Distrito Federal "
471,600,construidos , 5 recs. ,"40,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
472,250,construidos , 5 recs. ,"6,870,000",Casa en venta ," tripoli 711 , Portales Sur , Benito Juárez , Distrito Federal "
473,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," amores , Del Valle Centro , Benito Juárez , Distrito Federal "
474,260,construidos , 2 recs. ,"8,000,000",Casa en venta ," Javier Sorondo , Villa De Cortes , Benito Juárez , Distrito Federal "
475,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
476,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Casa en Preventa en Del Valle Sur, Benito Juarez, Ciudad de México. , Benito Juárez , Distrito Federal "
477,263,construidos , 4 recs. ,"2,570,000",Casa en venta ," San Francisco 0 , Del Valle Centro , Benito Juárez , Distrito Federal "
478,720,construidos , 20 recs. ,"39,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
479,204,construidos , 3 recs. ,"7,600,000",Casa en venta ," Mariscal Sucre 00 , Colonia Del Valle , Benito Juárez , Distrito Federal "
480,307,construidos , 4 recs. ,"10,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
481,350,construidos , 5 recs. ,"10,000,000",Casa en venta ," Calle 22 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
482,213,construidos , 3 recs. ,"9,990,000",Casa en venta ," Cerrada Jose Ignacio de Bartolache 1 , Del Valle Centro , Benito Juárez , Distrito Federal "
483,1200,construidos , 4 recs. ,"78,800,000",Casa en venta ," Angel Urraza , Del Valle Sur , Benito Juárez , Distrito Federal "
484,467,construidos , 5 recs. ,"13,220,000",Casa en venta ," Xochicalco 668 , Letran Valle , Benito Juárez , Distrito Federal "
485,360,construidos , 3 recs. ,"12,850,000",Casa en venta ," Acacias , Benito Juárez , Distrito Federal "
486,554,construidos , 6 recs. ,"24,300,000",Casa en venta ," Camino a Santa Teresa , San José Insurgentes , Benito Juárez , Distrito Federal "
487,220,construidos , 3 recs. ,"4,500,000",Casa en venta ," Mercaderes , San José Insurgentes , Benito Juárez , Distrito Federal "
488,200,construidos , 3 recs. ,"2,000,000",Casa en venta ," María Hernández Zarco 68 , Alamos , Benito Juárez , Distrito Federal "
489,314,construidos , 4 recs. ,"12,800,000",Casa en venta ," Juan Sánchez Azcona1552 , Del Valle Centro , Benito Juárez , Distrito Federal "
490,343,construidos , 4 recs. ,"12,450,000",Casa en venta ," Providencia 1117 , Colonia Del Valle , Benito Juárez , Distrito Federal "
491,233,construidos , 3 recs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Benito Juárez , Distrito Federal "
492,360,construidos , 5 recs. ,"11,700,000",Casa en venta ," Calle 17 1 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
493,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
494,700,construidos ,,"30,950,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
495,167,construidos , 3 recs. ,"6,500,000",Casa en venta ," Av. Primero de Mayo 152 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
496,505,construidos , 3 recs. ,"15,500,000",Casa en venta ," Manuel Lopez Cotilla 1862 , Acacias , Benito Juárez , Distrito Federal "
497,364,construidos , 4 recs. ,"10,350,000",Casa en venta ," Bartolache 1147 , Del Valle Centro , Benito Juárez , Distrito Federal "
498,335,construidos , 6 recs. ,"190,000",Casa en venta ," Manuel López Cotilla 1 , Del Valle Sur , Benito Juárez , Distrito Federal "
499,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal "
500,224,construidos , 3 recs. ,"4,171,085",Casa en venta ," Benito Juárez , Distrito Federal "
501,258,construidos , 3 recs. ,"11,400,000",Casa en venta ," Porfirio Díaz , Del Valle Centro , Benito Juárez , Distrito Federal "
502,301,construidos , 4 recs. ,"11,800,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
503,436,construidos , 7 recs. ,"16,200,000",Casa en venta ," Obrero Mundial 400 , Piedad Narvarte , Benito Juárez , Distrito Federal "
504,224,construidos , 3 recs. ,"10,200,000",Casa en venta ," Rodrigo Cifuentes , San José Insurgentes , Benito Juárez , Distrito Federal "
505,372,construidos , 3 recs. ,"14,500,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
506,258,construidos , 3 recs. ,"8,550,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
507,240,construidos , 3 recs. ,"4,950,000",Casa en venta ," Bertha 00 , Nativitas , Benito Juárez , Distrito Federal "
508,194,construidos , 4 recs. ,"5,450,000",Casa en venta ," MARIA HERNANDEZ ZARCO 8 , Alamos , Benito Juárez , Distrito Federal "
509,770,construidos , 5 recs. ,"33,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
510,400,construidos , 3 recs. ,"13,000,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
511,215,construidos , 4 recs. ,"8,300,000",Casa en venta ," Zempoala , Narvarte Oriente , Benito Juárez , Distrito Federal "
512,326,construidos ,,"10,900,000",Casa en venta ," Av. Eugenia , Colonia Del Valle , Benito Juárez , Distrito Federal "
513,250,construidos , 4 recs. ,"15,046,668",Casa en venta ," Del Valle Sur , Benito Juárez , Distrito Federal "
514,385,construidos ,,"27,000,000",Casa en venta ," Matías Romero , Del Valle Centro , Benito Juárez , Distrito Federal "
515,200,construidos , 3 recs. ,"1,382,000",Casa en venta ," Benito Juárez , Distrito Federal "
516,219,construidos , 3 recs. ,"12,587,000",Casa en venta ," Providencia , Del Valle Centro , Benito Juárez , Distrito Federal "
517,311,construidos , 3 recs. ,"13,500,000",Casa en venta ," Mayorazgo de Luyando , Del Valle Centro , Benito Juárez , Distrito Federal "
518,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 740 , Portales Sur , Benito Juárez , Distrito Federal "
519,300,construidos , 5 recs. ,"9,500,000",Casa en venta ," Matias Romero , Del Valle Centro , Benito Juárez , Distrito Federal "
520,259,construidos , 4 recs. ,"9,800,000",Casa en venta ," Calle 5 16 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
521,311,construidos , 5 recs. ,"15,500,000",Casa en venta ," Pestalozii , Narvarte Poniente , Benito Juárez , Distrito Federal "
522,290,construidos , 3 recs. ,"14,000,000",Casa en venta ," Súper Casa en Venta en Letran Valle. La Mejor , Letran Valle , Benito Juárez , Distrito Federal "
523,276,construidos , 3 recs. ,"12,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
524,240,construidos , 4 recs. ,"5,850,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal "
525,188,construidos , 3 recs. ,"6,950,000",Casa en venta ," ANAXAGORAS 0 , Narvarte Poniente , Benito Juárez , Distrito Federal "
526,235,construidos , 3 recs. ,"15,216,609",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
527,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
528,235,construidos , 3 recs. ,"15,216,609",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
529,243,construidos , 4 recs. ,"9,800,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
530,290,construidos , 4 recs. ,"9,980,000",Casa en venta ," Narvarte996 , Narvarte Oriente , Benito Juárez , Distrito Federal "
531,240,construidos , 4 recs. ,"8,800,000",Casa en venta ," Mier y Pesado , Del Valle Norte , Benito Juárez , Distrito Federal "
532,200,construidos , 3 recs. ,"11,000,000",Casa en venta ," FELIX PARRA 176 , San José Insurgentes , Benito Juárez , Distrito Federal "
533,364,construidos , 4 recs. ,"16,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
534,301,construidos , 3 recs. ,"10,900,000",Casa en venta ," CERRADA DE XOLA 00 , Colonia Del Valle , Benito Juárez , Distrito Federal "
535,307,construidos , 5 recs. ,"10,700,000",Casa en venta ," Empresa , San Juan , Benito Juárez , Distrito Federal "
536,278,construidos , 4 recs. ,"12,000,000",Casa en venta ," Pitágoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
537,200,construidos , 3 recs. ,"3,000,000",Casa en venta ," Calle Balboa 724 , Portales Sur , Benito Juárez , Distrito Federal "
538,448,construidos , 4 recs. ,"15,450,000",Casa en venta ," Peten , Narvarte , Benito Juárez , Distrito Federal "
539,252,construidos , 4 recs. ,"9,980,000",Casa en venta ," Miguel Laurent , Letran Valle , Benito Juárez , Distrito Federal "
540,265,construidos , 4 recs. ,"8,000,000",Casa en venta ," Cuicuilco , Letran Valle , Benito Juárez , Distrito Federal "
541,400,construidos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
542,190,construidos , 3 recs. ,"3,500,000",Casa en venta ," Avenida Emperadores 78 , Portales , Benito Juárez , Distrito Federal "
543,373,construidos , 3 recs. ,"14,500,000",Casa en venta ," Uvas 36 , Del Valle Centro , Benito Juárez , Distrito Federal "
544,315,construidos , 3 recs. ,"9,650,000",Casa en venta ," Ixcateopan , Letran Valle , Benito Juárez , Distrito Federal "
545,350,construidos , 3 recs. ,"8,700,000",Casa en venta ," SALOME PIÑA 60 , San José Insurgentes , Benito Juárez , Distrito Federal "
546,386,construidos , 5 recs. ,"5,018,530",Casa en venta ," Benito Juárez , Distrito Federal "
547,244,construidos , 3 recs. ,"8,400,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
548,450,construidos , 3 recs. ,"15,500,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
549,167,construidos , 3 recs. ,"6,700,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
550,247,construidos , 3 recs. ,"15,046,668",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
551,586,construidos , 5 recs. ,"43,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
552,350,construidos , 3 recs. ,"13,950,000",Casa en venta ," Colorado , Nápoles , Benito Juárez , Distrito Federal "
553,213,construidos , 3 recs. ,"6,500,000",Casa en venta ," Cadiz , Alamos , Benito Juárez , Distrito Federal "
554,348,construidos , 3 recs. ,"13,000,000",Casa en venta ," Patricio Sanz , Del Valle Norte , Benito Juárez , Distrito Federal "
555,334,construidos , 3 recs. ,"15,200,000",Casa en venta ," RETORNO DE MAYORAZGO DE LUYANDO 43 , Xoco , Benito Juárez , Distrito Federal "
556,276,construidos , 4 recs. ,"5,500,000",Casa en venta ," Portales Norte , Benito Juárez , Distrito Federal "
557,196,construidos , 3 recs. ,"9,814,544",Casa en venta ," Mariscal Sucre , Del Valle Centro , Benito Juárez , Distrito Federal "
558,188,construidos , 3 recs. ,"7,150,000",Casa en venta ," ANAXAGORAS 00 , Narvarte , Benito Juárez , Distrito Federal "
559,194,construidos , 5 recs. ,"6,700,000",Casa en venta ," Presidentes 34 , Portales Oriente , Benito Juárez , Distrito Federal "
560,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
561,183,construidos , 4 recs. ,"9,100,000",Casa en venta ," Avenida Coyoacan , Del Valle Sur , Benito Juárez , Distrito Federal "
562,460,construidos , 4 recs. ,"16,500,000",Casa en venta ," Enrique Rebsamen , Narvarte Poniente , Benito Juárez , Distrito Federal "
563,150,construidos , 3 recs. ,"4,100,000",Casa en venta ," Calle Rumania 923 , Portales Sur , Benito Juárez , Distrito Federal "
564,219,construidos , 2 recs. ,"6,700,000",Casa en venta ," VISTA HERMOSA , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
565,700,construidos , 4 recs. ,"17,480,000",Casa en venta ," Georgia 20 , Nápoles , Benito Juárez , Distrito Federal "
566,129,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
567,500,construidos , 4 recs. ,"17,000,000",Casa en venta ," Narvarte Oriente , Benito Juárez , Distrito Federal "
568,190,construidos , 3 recs. ,"7,450,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal "
569,96,construidos , 2 recs. ,"4,890,000",Casa en venta ," Rochester , Nápoles , Benito Juárez , Distrito Federal "
570,490,construidos , 7 recs. ,"16,500,000",Casa en venta ," PALENQUE 413 , Narvarte , Benito Juárez , Distrito Federal "
571,264,construidos , 3 recs. ,"11,425,000",Casa en venta ," SÁNCHEZ AZCONA 1539 , Del Valle Sur , Benito Juárez , Distrito Federal "
572,392,construidos , 2 recs. ,"11,900,000",Casa en venta ," Los Juárez , San José Insurgentes , Benito Juárez , Distrito Federal "
573,488,construidos , 3 recs. ,"12,798,745",Casa en venta ," Av. tres , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
574,345,construidos , 3 recs. ,"9,000,000",Casa en venta ," Ixcateopan 201 , Letran Valle , Benito Juárez , Distrito Federal "
575,170,construidos , 3 recs. ,"7,800,000",Casa en venta ," Amores 1 , Colonia Del Valle , Benito Juárez , Distrito Federal "
576,245,cubiertos , 3 cuartos ,"13,209,000",Casa en venta ," SAN Lorenzo , Benito Juárez , Distrito Federal "
577,323,cubiertos , 4 cuartos ,"7,600,000",Casa en venta ," Alhambra , Portales Sur , Benito Juárez , Distrito Federal "
578,403,construidos , 3 cuartos ,"18,500,000",Casa en venta ," Insurgentes Mixcoac , Benito Juárez , Distrito Federal "
579,236,cubiertos , 4 recs. ,"7,500,000",Casa en venta ," La Quemada 0001 , Narvarte Oriente , Benito Juárez , Distrito Federal "
580,318,cubiertos , 5 cuartos ,"12,800,000",Casa en venta ," Providencia , Del Valle Centro , Benito Juárez , Distrito Federal "
581,230,construidos , 3 recs. ,"12,500,000",Casa en venta ," Agustin González de Cosío , Del Valle Centro , Benito Juárez , Distrito Federal "
582,250,construidos , 4 recs. ,"8,000,000",Casa en venta ," Mitla 397 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal "
583,188,construidos , 3 recs. ,"7,450,000",Casa en venta ," Av. Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
584,240,construidos , 4 recs. ,"6,000,000",Casa en venta ," LUIS BRAILE 250 , Independencia , Benito Juárez , Distrito Federal "
585,81,construidos , 2 recs. ,"4,100,000",Casa en venta ," Eje 8 Sur , Xoco , Benito Juárez , Distrito Federal "
586,160,construidos , 3 cuartos ,"4,000,000",Casa en venta ," Callejón Santísima 12 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
587,540,cubiertos , 6 cuartos ,"35,000,000",Casa en venta ," ADOLFO PRIETO , Del Valle Sur , Benito Juárez , Distrito Federal "
588,360,cubiertos , 3 cuartos ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
589,133,construidos , 3 cuartos ,"7,698,978",Casa en venta ," Uxmal , Narvarte Poniente , Benito Juárez , Distrito Federal "
590,148,cubiertos , 2 recs. ,"6,500,000",Casa en venta ," Av Primero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
591,174,construidos , 2 cuartos ,"6,200,000",Casa en venta ," Aragón , Alamos , Benito Juárez , Distrito Federal "
592,403,construidos , 4 recs. ,"18,500,000",Casa en venta ," Malaga 0 , Mixcoac , Benito Juárez , Distrito Federal "
593,317,construidos , 3 recs. ,"9,800,000",Casa en venta ," IXCATEOPAN 1 , Letran Valle , Benito Juárez , Distrito Federal "
594,368,construidos , 5 recs. ,"10,000,000",Casa en venta ," San Pedro de los Pinos , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
595,192,cubiertos , 2 cuartos ,"8,600,000",Casa en venta ," Miguel Serrano 13 , 4 , Del Valle Centro , Benito Juárez , Distrito Federal "
596,296,cubiertos , 5 recs. ,"11,990,000",Casa en venta ," EMPRESA 1 , Insurgentes Mixcoac , Benito Juárez , Distrito Federal "
597,166,construidos , 3 recs. ,"6,000,000",Casa en venta ," Calle Gabriel Mancera 46 , Del Valle Norte , Benito Juárez , Distrito Federal "
598,238,construidos , 3 recs. ,"10,400,000",Casa en venta ," Fragonard 48 , San Juan , Benito Juárez , Distrito Federal "
599,306,cubiertos ,,"11,800,000",Casa en venta ," Mitla 0001 , Narvarte , Benito Juárez , Distrito Federal "
600,400,construidos , 5 cuartos ,"19,700,000",Casa en venta ," PETEN , Narvarte Oriente , Benito Juárez , Distrito Federal "
601,662,construidos ,,"34,000,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
602,370,construidos , 3 recs. ,"16,500,000",Casa en venta ," CERRADA PERPETUA , San José Insurgentes , Benito Juárez , Distrito Federal "
603,240,construidos , 3 recs. ,"8,300,000",Casa en venta ," Aragón 269 , Alamos , Benito Juárez , Distrito Federal "
604,900,construidos , 5 recs. ,"11,000,000",Casa en venta ," Canarias 103 , Portales , Benito Juárez , Distrito Federal "
605,184,construidos , 3 recs. ,"7,550,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
606,320,cubiertos , 4 cuartos ,"9,000,000",Casa en venta ," Centenario 3 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
607,450,cubiertos , 6 cuartos ,"12,600,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
608,233,cubiertos , 3 recs. ,"7,300,000",Casa en venta ," Adolfo Prieto , Del Valle Centro , Benito Juárez , Distrito Federal "
609,210,cubiertos , 3 cuartos ,"2,320,000",Casa en venta ," Isabel La Catolica 0 , Alamos , Benito Juárez , Distrito Federal "
610,180,cubiertos , 3 cuartos ,"3,380,000",Casa en venta ," Benito Juárez , Distrito Federal "
611,470,cubiertos ,,"31,000,000",Casa en venta ," Calle 12 0001 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
612,553,construidos , 7 recs. ,"27,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
613,315,construidos , 4 recs. ,"13,500,000",Casa en venta ," Nicolas San Juan 1450 , Del Valle Centro , Benito Juárez , Distrito Federal "
614,130,construidos , 2 recs. ,"5,800,000",Casa en venta ," ALHAMBRA 1011 , Portales Sur , Benito Juárez , Distrito Federal "
615,360,construidos , 3 recs. ,"12,500,000",Casa en venta ," Pilares , Del Valle Centro , Benito Juárez , Distrito Federal "
616,510,cubiertos , 7 cuartos ,"9,900,000",Casa en venta ," Carrillo y Gariel , Iztaccíhuatl , Benito Juárez , Distrito Federal "
617,216,cubiertos , 3 cuartos ,"9,200,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
618,580,cubiertos , 3 recs. ,"33,000,000",Casa en venta ," 1CDA SAN BORJA , Del Valle Centro , Benito Juárez , Distrito Federal "
619,480,cubiertos , 6 cuartos ,"20,000,000",Casa en venta ," ARKANSAS , Nápoles , Benito Juárez , Distrito Federal "
620,243,cubiertos , 4 cuartos ,"10,950,000",Casa en venta ," Narvarte , Benito Juárez , Distrito Federal "
621,550,cubiertos , 4 cuartos ,"29,000,000",Casa en venta ," Del Valle Norte , Benito Juárez , Distrito Federal "
622,389,construidos , 4 recs. ,"15,500,000",Casa en venta ," ANEXAGORAS 29 , Narvarte Poniente , Benito Juárez , Distrito Federal "
623,183,construidos , 4 recs. ,"9,100,000",Casa en venta ," Avenida Coyoacán , Del Valle Sur , Benito Juárez , Distrito Federal "
624,261,construidos , 3 recs. ,"11,135,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
625,168,construidos , 3 recs. ,"7,290,000",Casa en venta ," Calle 20 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
626,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla 142 , Alamos , Benito Juárez , Distrito Federal "
627,141,construidos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal "
628,590,construidos ,,"32,500,000",Casa en venta ," Yosemite , Nápoles , Benito Juárez , Distrito Federal "
629,217,construidos , 3 recs. ,"10,350,000",Casa en venta ," Cda. San Borja 0001 , Del Valle Centro , Benito Juárez , Distrito Federal "
630,140,construidos , 2 recs. ,"5,800,000",Casa en venta ," Portales Sur , Benito Juárez , Distrito Federal "
631,550,construidos , 4 recs. ,"29,000,000",Casa en venta ," AMORES , Del Valle Centro , Benito Juárez , Distrito Federal "
632,229,construidos , 3 recs. ,"485,000",Casa en venta ," Patricio Sanz , Del Valle Centro , Benito Juárez , Distrito Federal "
633,220,construidos , 3 recs. ,"10,600,000",Casa en venta ," Segunda privada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal "
634,362,construidos , 3 recs. ,"10,470,000",Casa en venta ," Nicolás San Juan , Narvarte , Benito Juárez , Distrito Federal "
635,380,construidos , 3 recs. ,"8,500,000",Casa en venta ," Iztaccíhuatl , Benito Juárez , Distrito Federal "
636,310,construidos , 4 recs. ,"7,800,000",Casa en venta ," Napoleón 00 , Moderna , Benito Juárez , Distrito Federal "
637,227,construidos , 3 recs. ,"9,500,000",Casa en venta ," Calle San Francisco 001 , Del Valle Norte , Benito Juárez , Distrito Federal "
638,500,construidos , 4 recs. ,"19,200,000",Casa en venta ," Miraflores , Insurgentes San Borja , Benito Juárez , Distrito Federal "
639,298,construidos , 3 recs. ,"15,800,000",Casa en venta ," Xoco , Benito Juárez , Distrito Federal "
640,307,construidos , 5 recs. ,"11,000,000",Casa en venta ," Providencia , 8 De Agosto , Benito Juárez , Distrito Federal "
641,219,construidos , 3 recs. ,"11,000,000",Casa en venta ," Segunda Cerrada de Romero de Terreros , Del Valle Norte , Benito Juárez , Distrito Federal "
642,180,construidos , 2 recs. ,"6,295,000",Casa en venta ," 150, avenida 1ero de mayoAvenida 1ero de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
643,385,construidos , 7 recs. ,"11,000,000",Casa en venta ," Víctor Hugo , Albert , Benito Juárez , Distrito Federal "
644,365,construidos , 3 recs. ,"12,000,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
645,257,construidos , 4 recs. ,"7,300,000",Casa en venta ," SAN FELIPE 1 , Xoco , Benito Juárez , Distrito Federal "
646,330,construidos , 4 recs. ,"8,900,000",Casa en venta ," Zempoala , Narvarte , Benito Juárez , Distrito Federal "
